LIBID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,ADDRESS,CITY,STATE,COUNTRY,PCODE,PHONE,PHONE_LOC,TELEX,CONTACT_FNAME,CONTACT_LNAME,CONTACT_TITLE,CONTACT_SALUTATION,CONTACT_POSITION,CONTACT_PHONE,CONTACT_EMAIL,CONTACT_TYPE,LIBRARY_HOURS,LIBRARY_CLOSED,LIBRARY_DOCUMENTS,LIBRARY_FACILITIES,CALL_TYPE,CALL_DATE,CALL_PERSON,CALL_NOTE,LIBCODE_CLASS,LIBCODE,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA libid 1129,LIBRARY*NAME_CLASS*SHORT,Arxiu Diocesà,,,,,,,Palau Episcopal. c/ Mirador 5,Ciutat de Mallorca,,Espanya,07001,(971) 71 40 63,LIBRARY*PHONE_LOC*MAIN,,César,Murillo Rademacher,,,Director,,,,de 9-14h de dilluns a dissabte?,,,,LIBRARY*CALL_TYPE*V,2009,GA,,LIBRARY*LIBCODE_CLASS*OTHR,ADM,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3272,21.0,389-97,,,,,,,,,,,fundada en 1913. Posseeix catàlegs parcials i un fitxer. Hi ha una secció anomenada “Miscelánea” on hi figuren documents i còdexs de diferent procedència,tot,1990-12-27,AVENOZA,2016-06-05,AVENOZA,,,,,Ciutat de Mallorca: Arxiu Diocesà
BITECA libid 1130,LIBRARY*NAME_CLASS*SHORT,Biblioteca-Museu Balaguer,,,,,,,"Av. Víctor Balaguer, s/n",Vilanova i la Geltrú,,Espanya,08800,(93) 8154202,LIBRARY*PHONE_LOC*MAIN,,Rafel,Mestres i Boquera,,,Director,,,,Dill-div. 10-14h i 16-19h,,,,LIBRARY*CALL_TYPE*V,2005,ML GA,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data de la visita,1990-12-27,AVENOZA,2014-06-28,AVENOZA,,,,,Vilanova i la Geltrú: Biblioteca-Museu Balaguer
BITECA libid 1131,LIBRARY*NAME_CLASS*SHORT,Monestir de Sant Pere de les Puel·les,,,,,,,"Anglí, 55",Barcelona,,Espanya,08017,932038914,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 4418,,8,,,,,,,,,,,"S’ha perdut el ms. de la traducció catalana de la {I}Somme le Roi{/I}.<br /><br />Segons la nota de la germana Pujol (a “Llibres litúrgics i còdexs. Fragments de còdexs’‘carpeta 131, ms. sense signatura. Olim: E-26), a l’arxiu s’está treballant en la recuperació dels pergamins escrits, que fan de coberta a manuscrits de comptes, a manuals de notaris, llibres de visita, etc. Hi ha pergamins-coberta que són documents, i d’altres que són fulls de còdexs. “Entre aquests, hem trobat troços d’Antic Testament, un fragment de gremis, i un altre d’Amós. De Nou Testament, les Benuarances (que la Germana M. Josep va restaurar i emmarcar i ja coneixeu) i últimament els capitols del 7 al 13, v. 8 de la 1ª Carta de St. Pau als Corintis.<br />També hem trobat altres documents i altres fragments de Còdex. No els ressenyem per no allargar-nos. (…) <br />Les nostres monges sembla que eren molt sensibles a les novetats culturals i religioses del seu temps, segons es desprèn de la còpia que van procurar-se d’aquest llibre, ja que el fragment que en posseïen per la lletra i les seves característiques ens el mostra com del segle XIV o XV, contemporani o molt pròxim a l’autor.’‘(6-V-1980).<br />",,1991-01-22,AVENOZA,2012-05-25,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,st.perepuel·les@teleline.es,,,Barcelona: Monestir de Sant Pere de les Puel·les
BITECA libid 1132,LIBRARY*NAME_CLASS*CURRENT,Leipziger Stadtbibliothek,,,,,,,,Leipzig,,Deutschland,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 8557,,,Q878877,,,,,,,,,,,,1991-03-23,AVENOZA,2024-03-22,SORIANO,,,,,Leipzig: Leipziger Stadtbibliothek
BITECA libid 1133,LIBRARY*NAME_CLASS*SHORT,Centrale,,,,,,,"Corso Vittorio Emanuele, 431",Palermo,,Italia,90134,+39 (091) 917077819,LIBRARY*PHONE_LOC*MAIN,,Francesco,Vergara,,,Direttore,+39 91 7077601,bcrs@regione.sicilia.it,,8:30-18h,dissabtes i festius,,,LIBRARY*CALL_TYPE*V,2014-09,Lourdes Soriano & Gemma Avenoza,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,16162,,,,,,,,,,Biblioteca fundada el 1782. Es troba ubicada a l’edifici de l’antic Collegio Massimo de la Companyia de Jesús a Palermo i conserva els fons que van pertànyer a la Companyia.,,1991-03-23,AVENOZA,2015-10-09,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,http://www.regione.sicilia.it/beniculturali/bibliotecacentrale/home.html,,,Palermo: Centrale
BITECA libid 1134,LIBRARY*NAME_CLASS*SHORT,Academia Española (RAE),,,,,,,"Felipe IV, 4",Madrid,,Espanya,28071,91 4201478,LIBRARY*PHONE_LOC*MAIN,,Luz,González López,,,Directora,,,,"9,30-13,30",disabtes i festius,DNI,LIBRARY*FACILITIES*COMPUTER,LIBRARY*CALL_TYPE*V,2009-02,GA,,LIBRARY*LIBCODE_CLASS*OTHR,RAE,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,28169,,,,,,,,,,fundada el 1713,,1991-03-27,AVENOZA,2019-07-04,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,http://www.rae.es/biblioteca-y-archivo/biblioteca,,2013-12-31,Madrid: Academia Española (RAE)
BITECA libid 1135,LIBRARY*NAME_CLASS*SHORT,Archivio di Agrigento,,,,,,,"Via Mazzini, 185",Agrigento,,Italia,,,,,Maria,Gerardi,Direttore,Dottoressa,,,maria.gerardi@beniculturali.it,,dilluns a divendres de 8 a 18h,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-27,AVENOZA,2015-06-05,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,http://www.asagrigento.beniculturali.it/,,,Agrigento: Archivio di Agrigento
BITECA libid 1136,LIBRARY*NAME_CLASS*SHORT,Capitular,,,,,,,"Pati del Palau, 1-5",La Seu d’Urgell,,Espanya,25700,(973) 350054,LIBRARY*PHONE_LOC*MAIN,,Benigne,Marquès Sala,,,Director,,,,"Dill-div. 10-13,30h. i 17-20h.",,,,LIBRARY*CALL_TYPE*V,2002,VB LS GA,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3630,,118,,,,,,,,,,,,,1991-04-15,AVENOZA,2010-08-20,AVENOZA,,,,,La Seu d’Urgell: Capitular
BITECA libid 1137,LIBRARY*NAME_CLASS*SHORT,Arxiu Comarcal,,,,,,,"Via de Sant Ignasi, 40",Manresa,,Espanya,08240,93 8736525,LIBRARY*PHONE_LOC*MAIN,,Jordi,Torner,,,Director,,acbages.cultura@gencat.net,,9-14 h i 16-18 de dilluns a divendres,,targeta d’investigadors,,LIBRARY*CALL_TYPE*V,2004,GA,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 5380,,,,,,,,,,,,,,,1991-04-15,AVENOZA,2024-04-02,SORIANO,,,,,Manresa: Arxiu Comarcal
BITECA libid 1138,LIBRARY*NAME_CLASS*SHORT,Histórica Universitaria,,,,,,,"Noviciado, 3",Madrid,,Espanya,28015,91 3946612,LIBRARY*PHONE_LOC*MAIN,,Marta,Torres Santo Domingo,,,Directora,913946615,mtorres@buc.ucm.es,,9-21h,dissabtes i festius,,LIBRARY*FACILITIES*COMPUTER,LIBRARY*CALL_TYPE*V,2009-02,Gemma Avenoza,,,BHUM,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 1757,,,,,,,,,,,,,"té manuscrits que provenen del “Noviciado de la Universidad Central”, ha d’incloure tots els fons històrics de les biblioteques universitàries. Aquesta biblioteca és encara en periode de catalogació del fons",,1991-04-15,AVENOZA,2016-06-26,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,http://www.ucm.es/BUCM/foa/,,,Madrid: Histórica Universitaria
BITECA libid 1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-29,AVENOZA,2024-05-28,SORIANO,,,,,
BITECA libid 1140,LIBRARY*NAME_CLASS*SHORT,Bones Lletres,,,,,,,"Bisbe Caçador, 3",Barcelona,,Espanya,08002,(93) 3150010,LIBRARY*PHONE_LOC*MAIN,,Pere,Molas,,,President,,bones-lletres@sct.ictnet.es,,,,,,LIBRARY*CALL_TYPE*V,2010,LS,,,BLlB,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-29,AVENOZA,2010-08-20,AVENOZA,,,,,Barcelona: Bones Lletres
BITECA libid 1141,LIBRARY*NAME_CLASS*SHORT,Nazionale,,,,,,,"Piazza del Plebiscito, Palazzo Reale",Napoli,,Italia,80132,(081) 427177,LIBRARY*PHONE_LOC*MAIN,,Mauro,Giancaspro,,,Director,,,,8:30-18:30 dilluns-divendres,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 2023,,,16161,,,,,,,,,,Biblioteca fundada el 1804,,1991-05-05,AVENOZA,2014-04-03,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,http://www.bnnonline.it/index.php?it/193/manoscritti-e-rari,,,Napoli: Nazionale
BITECA libid 1142,LIBRARY*NAME_CLASS*SHORT,Arxiu parroquial,,,,,,,,Santa Maria de Verdú,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-13,AVENOZA,2010-08-16,AVENOZA,,,,,Santa Maria de Verdú: Arxiu parroquial
BITECA libid 1143,LIBRARY*NAME_CLASS*SHORT,Baldiri Carreras,,,,,,,,Barcelona,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-06-01,AVENOZA,2024-05-28,SORIANO,,,,,Barcelona: Baldiri Carreras
BITECA libid 1144,LIBRARY*NAME_CLASS*CURRENT,Biblioteca personal del marquès de Mondéjar,,,,,,,,Madrid,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-06-03,AVENOZA,2024-06-06,TRIADO,,,,,Madrid: Biblioteca personal del marquès de Mondéjar
BITECA libid 1145,LIBRARY*NAME_CLASS*SHORT,Olim Joaquim Rojas,,,,,,,,Alacant,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-06-04,AVENOZA,2024-05-28,SORIANO,,,,,Alacant: Olim Joaquim Rojas
BITECA libid 1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-06-04,AVENOZA,2024-05-28,SORIANO,,,,,
BITECA libid 1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-06-04,AVENOZA,2024-05-28,SORIANO,,,,,
BITECA libid 1148,LIBRARY*NAME_CLASS*SHORT,UAB: Ciència i Tecnologia,,,,,,,Campus universitari,Bellaterra,,Espanya,08193,,,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2008,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-06-12,AVENOZA,2024-05-30,SORIANO,,,,,Bellaterra: UAB: Ciència i Tecnologia
BITECA libid 1149,LIBRARY*NAME_CLASS*SHORT,Archives Départementales,,,,,,,Palais des Papes,Avignon,,France,84000,04 90 861618,LIBRARY*PHONE_LOC*MAIN,,Christine,Martella,Mme.,,Responsable,,,,"11,00-17,00 dilluns",disabtes,doc. d’identitat,LIBRARY*FACILITIES*MICROFICHE,LIBRARY*CALL_TYPE*V,2003,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 5466,,,,,,,,,,,,,www.cq84.fr/archives/. Permeten la consulta de 10 documents diaris,,1991-06-12,AVENOZA,2015-11-18,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,archives84@cq84.fr,,,Avignon: Archives Départementales
BITECA libid 1150,LIBRARY*NAME_CLASS*SHORT,Meermann Westreenien,,,,,,,,Den Haag,,Nederland,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 1881,,116 (ref. a un incunable d’aquesta bib.),,,,,,,,,,,,tot,1991-06-12,AVENOZA,2010-08-20,AVENOZA,,,,,Den Haag: Meermann Westreenien
BITECA libid 1151,LIBRARY*NAME_CLASS*SHORT,Seminari,,,,,,,"Pujada de Sant Martí, 12",Girona,,Espanya,17004,(972) 200462,LIBRARY*PHONE_LOC*MAIN,,Joan,Burbes Noguer,,,Director,,,,18-20h,"juliol, agost i setembre",,,LIBRARY*CALL_TYPE*V,2006,LS GS,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 1135,,650,137,,,,,,,,,,els fons de la Col·legiata de sant Fèlix passaren a formar part dels de la Catedral a inicis de la guerra civil,,1991-06-26,AVENOZA,2010-08-20,AVENOZA,,,,,Girona: Seminari
BITECA libid 1152,LIBRARY*NAME_CLASS*SHORT,Institut de France,,,,,,,Musée Condé,Chantilly,,France,60631,,,,Emmanuelle,Toulet,,,Conservateur en chef,,,,9:15 a 17h de dilluns a divendres,,,,LIBRARY*CALL_TYPE*V,2002,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-06-27,AVENOZA,2011-11-16,AVENOZA,,,,,Chantilly: Institut de France
BITECA libid 1153,LIBRARY*NAME_CLASS*SHORT,Col·legi de sant Ignasi,,,,,,,,Barcelona,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-06-27,AVENOZA,2011-11-16,AVENOZA,,,,,Barcelona: Col·legi de sant Ignasi
BITECA libid 1154,LIBRARY*NAME_CLASS*SHORT,BUS: Filoloxía,,,,,,,Av. Burgo das Nacións s/n,Santiago de Compostela,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-07-05,AVENOZA,2010-08-16,AVENOZA,,,,,Santiago de Compostela: BUS: Filoloxía
BITECA libid 1155,LIBRARY*NAME_CLASS*CURRENT,Biblioteca de Joan Rogent,,,,,,,"Can Rogent, C/ Amadeu Vives,11",Collbató,,Espanya,08293,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 7218,,81,,,,,,,,,,,,,1991-11-04,AVENOZA,2024-05-30,SORIANO,,,,,Collbató: Biblioteca de Joan Rogent
BITECA libid 1156,LIBRARY*NAME_CLASS*SHORT,BUS: Historia,,,,,,,,Santiago de Compostela,,Espanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-11-05,AVENOZA,2010-08-16,AVENOZA,,,,,Santiago de Compostela: BUS: Historia
BITECA libid 1157,LIBRARY*NAME_CLASS*SHORT,Monestir de La Real,,,,,,,"Camí veïnal de la Real, 3",Ciutat de Mallorca,,Espanya,07010,971750495,LIBRARY*PHONE_LOC*MAIN,,Josep,Amengual i Batle,,,Director,,bibliobalear@mallorcaweb.net,,"dimarts i dijous de 16h a 19,30",,,,LIBRARY*CALL_TYPE*V,2006,GA,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 1097,,10,,,,,,,,,,,contactar abans,,1991-11-05,AVENOZA,2016-03-31,AVENOZA,,,,,Ciutat de Mallorca: Monestir de La Real
BITECA libid 1158,LIBRARY*NAME_CLASS*SHORT,Arxiu Diocesà,,,,,,,Carrer del Bisbe -Palau Arquebisbal-,Barcelona,,Espanya,08002,,,,Josep M.,Martí i Bonet,,,Director,,,,Dill-div. 9.30-13h,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 2814,,217,,,,,,,,,,,,,1991-11-07,AVENOZA,2010-08-20,AVENOZA,,,,,Barcelona: Arxiu Diocesà
BITECA libid 1159,LIBRARY*NAME_CLASS*SHORT,Arxiu Palau Requesens,,,,,,,,Barcelona,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-12-07,AVENOZA,2024-05-28,SORIANO,,,,,Barcelona: Arxiu Palau Requesens
BITECA libid 1161,LIBRARY*NAME_CLASS*SHORT,Laurenziana,,,,,,,"Piazza S. Lorenzo, 9",Firenze,,Italia,50123,WWW.BML.FIRENZE.SBN.IT/,LIBRARY*PHONE_LOC*URL,,Franca,Arduini,Doctora,,Directora,,,,"dl, div i dis 8-14h",,DNI i carta de presentació,LIBRARY*FACILITIES*COMPUTER,LIBRARY*CALL_TYPE*V,2003-11,LS GA,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,17467,,,,,,,,,,"biblioteca fundada el 1571. En novembre de 2003 es va revisar el fitxer d’incunables, sense trobar-ne cap en català o castella; la revisió dels fitxers d’edicions del s. XVI, feta cercant les obres de més difusió, tampoc va donar cap resultat positiu",,1991-12-07,AVENOZA,2010-08-20,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,medicea@unifi.it,,,Firenze: Laurenziana
BITECA libid 1162,LIBRARY*NAME_CLASS*SHORT,Arxiu Parroquial,,,,,,,Parròquia de Sant Esteve,Vilanova del Vallès,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-12-07,AVENOZA,2010-08-16,AVENOZA,,,,,Vilanova del Vallès: Arxiu Parroquial
BITECA libid 1163,LIBRARY*NAME_CLASS*CURRENT,Arxiu de la comunitat de preveres de l’església de Santa Maria del Mar,,,,,,,,Barcelona,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 4418,,8,,,,,,,,,,,,,1991-12-08,AVENOZA,2024-05-30,SORIANO,,,,,Barcelona: Arxiu comunitat Santa Maria del Mar
BITECA libid 1164,LIBRARY*NAME_CLASS*SHORT,Biblioteca General Rector Antonio Machado y Núñez,,,,,,,"Avda. de la Guardia Civil, s/n",Sevilla,,Espanya,41013,(95) 4551128,LIBRARY*PHONE_LOC*MAIN,,Sonsoles,Celestino Angulo,,,Director,954557881,,,"8-21h, de dilluns a divendres (biblioteca general)",,,,LIBRARY*CALL_TYPE*V,2004,JM,"antiga ubicació: San Fernando, 4, Apto 343, 41004 Sevilla",,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,27681,,,,,,,,,,fundada el 1505,,1991-12-18,AVENOZA,2024-05-30,SORIANO,UNIVERSAL*INTERNET_CLASS*EMA,bgu@carmen.us.es,,,Sevilla: Biblioteca General Rector Antonio Machado y Núñez
BITECA libid 1165,LIBRARY*NAME_CLASS*SHORT,Senado,,,,,,,"Pl. de la Marina Española, 8",Madrid,,Espanya,28013,(91) 5381396,LIBRARY*PHONE_LOC*MAIN,,Rosario,Herrero Gutiéerrez,,,Jefe del Departamento de Biblioteca,,,,9-14 i 16-18 h,,Carnet d’investigador del Senat que cal demanar amb temps,LIBRARY*FACILITIES*COMPUTER,LIBRARY*CALL_TYPE*V,2000-06,LS GA,,,SENADO,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,27833,,,,,,,,,,fundada el 1837,Carta de presentació,1991-12-29,AVENOZA,2010-08-20,AVENOZA,,,,,Madrid: Senado
BITECA libid 1166,LIBRARY*NAME_CLASS*SHORT,Seminario,,,,,,,Explanada de San Miguel s/n,Oriola,,Espanya,03300,965300140,LIBRARY*PHONE_LOC*MAIN,,Mariano,Cecilia,,,,965304828,sede@bienesculturalesdoa.es,,cita prèvia,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 7326,,178-9,99-105,,,,,,,,,,el responsable de la Biblioteca del Seminari és l’arxiver de l’Archivo de la Catedral de Orihuela (c/ Mayor s/n) horari de 10-14 h i de 16-19 h de dilluns a divendres. El 07-04-2010 vam intentar trobar-lo sense fortuna.,,1991-12-29,AVENOZA,2016-03-31,AVENOZA,,,,,Oriola: Seminario
BITECA libid 1167,LIBRARY*NAME_CLASS*CURRENT,John Hay Library: Special Collections and Brown University Archives,,,,,,,"20, Prospect Street",Providence,Rhode Island,USA,02912,4018633723,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,hivern: 9h-18,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-12-29,AVENOZA,2011-11-16,AVENOZA,,,,,Providence: John Hay Library. Brown University
BITECA libid 1169,LIBRARY*NAME_CLASS*SHORT,Arxiu del Regne,,,,,,,Passeig de l’Alameda 22,València,,Espanya,46010,96 3184550,LIBRARY*PHONE_LOC*MAIN,,Mercedes,Escrig Giménez,,,Directora,,escrig mer@gva.es,,"dill, dime, div, 9-14,30h",Tardes des de l’15 de maig fins a l’15 d’octubre,tarjeta d’investigador emesa pel Ministeri de Cultura,LIBRARY*FACILITIES*COMPUTER,LIBRARY*CALL_TYPE*V,2008-10,LS,,,VAR,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 7053,,615-6,,,,,,,,,,,Pere M. Orts donà un fons rellevant per a BITECA a l’arxiu els anys: 1985-86. 1989 i 1997 que encara no hem pogut examinar,actualitzar la bibliografia,1992-01-18,AVENOZA,2014-01-05,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,arv@gva.es,bibliografia,23-12-13,València: Arxiu del Regne
BITECA libid 1170,LIBRARY*NAME_CLASS*SHORT,Lambert Mata,,,,,,,"Les Vinyes, 6",Ripoll,,Espanya,17500,(972) 700711,LIBRARY*PHONE_LOC*MAIN,,Concepció,Canadell Pineda,,Sra.,Directora,,bibrip@ddgi.es,,dimarts i dijous de 10 a 14 h consulta del fons Mata,dissabtes,,LIBRARY*FACILITIES*COMPUTER,LIBRARY*CALL_TYPE*V,2008-11,LS GA HR,,,LMata,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 2698,,,,,,,,,,,,,"el fons Lambert Mata entrà a l’Ajuntament de Ripoll a finals de 1931; aquest fons disposa d’un antic registre d’entrada amb numeració correlativa, en fer el catàleg d’impressos, es va atorgar una nova numeració, que provablement substituirà a la llarga als antics números de registre",controlar signatures,1992-01-22,AVENOZA,2010-08-20,AVENOZA,,,,,Ripoll: Lambert Mata
BITECA libid 1171,LIBRARY*NAME_CLASS*SHORT,Arxiu Arxiprestal,,,,,,,"Plaça de l’Església, s/n",Morella,,Espanya,12300,964160379,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 4418,,7,,,,,,,,,,,"d’aquest arxiu se n’han perdut almenys quatre volums amb obra d’Arnau de Vilanova, Vicent Ferrer i d’altres",,1992-01-23,AVENOZA,2018-03-08,SORIANO,,,,,Morella: Arxiu Arxiprestal
BITECA libid 1172,LIBRARY*NAME_CLASS*SHORT,Arxiu Capitular,,,,,,,"Plaça de l’Almodí Vell, 1 -Catedral-",Lleida,,Espanya,25007,(973) 27 51 77,LIBRARY*PHONE_LOC*MAIN,,Josep,Moré Estopà,,Mn.,Canonge Arxiver,,,,10-13h de dilluns a divendres,"Juliol, Setmana Santa i Nadal",,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-02-12,AVENOZA,2011-10-25,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,info@archivocatedrallerida.com,,,Lleida: Arxiu Capitular
