BIOID,NAME_CLASS,NAME_FIRST,NAME_LAST,NAME_NUMBER,NAME_HONORIFIC,NAME_EPITHET,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,TITLE,TITLE_NUMBER,TITLE_CONNECTOR,TITLE_GEOID,TITLE_Q,TITLE_BD,TITLE_BDQ,TITLE_ED,TITLE_EDQ,TITLE_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,AFFILIATION_CLASS,AFFILIATION_TYPE,AFFILIATION_Q,AFFILIATION_GEOID,AFFILIATION_GEOIDQ,AFFILIATION_BD,AFFILIATION_BDQ,AFFILIATION_ED,AFFILIATION_EDQ,AFFILIATION_BASIS,SEX,RELATED_BIOCLASS,RELATED_BIODETAIL,RELATED_BIOID,RELATED_BIOIDQ,RELATED_BIOBD,RELATED_BIOBDQ,RELATED_BIOED,RELATED_BIOEDQ,RELATED_BIOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA bioid 1995,BIOGRAPHY*NAME_CLASS*NATV,Jaume,Carròs i Manrique,,,,,,,,,,BIOGRAPHY*TITLE*COMTE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1255,,1449,,,,,BIOGRAPHY*MILESTONE_CLASS*DIE,,,,,1469,[?],,,,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*PARE,,BITECA bioid 1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-05-28,AVENOZA,2024-02-20,SORIANO,,,,,"Jaume Carròs i Manrique, Comte de Quirra [1449]"
BITECA bioid 1996,BIOGRAPHY*NAME_CLASS*NATV,Francesc,Blanes,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1461,,1478,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CAVALLER,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*MARIT,,BITECA bioid 1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-05-28,AVENOZA,2018-04-06,AVENOZA,,,,,"Francesc Blanes, cavaller"
BITECA bioid 1997,BIOGRAPHY*NAME_CLASS*NATV,Isabel de,Valterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*SEX*F,BIOGRAPHY*RELATED_BIOCLASS*MULLER,,BITECA bioid 1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-05-28,AVENOZA,2007-07-02,AVENOZA,,,,,"Isabel de Valterra, muller de/d’ Francesc Blanes"
BITECA bioid 1998,BIOGRAPHY*NAME_CLASS*NATV,Miquel Berenguer,Barutell,,,,,,,,,,BIOGRAPHY*TITLE*CIUTADÀ,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*RES,,,BITECA geoid 1001,[?],1566,d.,,,on testa el 25-01-1566,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-05-28,AVENOZA,1992-07-15,AVENOZA,,,,,"Miquel Berenguer Barutell, Ciutadà"
BITECA bioid 1999,BIOGRAPHY*NAME_CLASS*NATV,Joan d’,Olesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*NOTARI,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*PARE,,BITECA bioid 1246,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1484,10,705,,,,,,,,,,,,,,,,,1992-05-29,AVENOZA,2018-04-06,AVENOZA,,,,,"Joan d’ Olesa, notari"
BITECA bioid 2000,BIOGRAPHY*NAME_CLASS*NATV,Bartolomeo,Facio,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1256,,1400,ca.,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*HISTORIADOR,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*CRONISTA,,BITECA bioid 1015,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1484,7,263,Q809500,,,,,,,,,,,,,,ambaixador de Gènova davant del Magnànim a Nàpols,,1992-05-29,AVENOZA,2023-10-24,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q809500,,2023-09-28,"Bartolomeo Facio, historiador"
BITECA bioid 2001,BIOGRAPHY*NAME_CLASS*NATV,Germana de,Foix,,,,,,,,,,BIOGRAPHY*TITLE*REINA,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1064,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 2471,,1488,[?],1537,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*REL,BIOGRAPHY*AFFILIATION_CLASS!REL*CATHOLIC,,,,,,,,,BIOGRAPHY*SEX*F,BIOGRAPHY*RELATED_BIOCLASS*MARE,,BITECA bioid 2002,,1519,,1525,a quo,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1484,,,sv,,,,,,,,,,,,,,,,1992-05-29,AVENOZA,2023-10-11,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q236902,,2023-10-11,"Germana de Foix, Reina de Corona d’Aragó"
BITECA bioid 2002,BIOGRAPHY*NAME_CLASS*NATV,Joan,,,,,,,,,,,BIOGRAPHY*TITLE*PRÍNCEP,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1011,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1263,,1509-05-03,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*REL,BIOGRAPHY*AFFILIATION_CLASS!REL*CATHOLIC,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*FILL,,BITECA bioid 2001,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q774855,,,,,,,,,,,,,,,,1992-05-29,AVENOZA,2023-11-15,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q774855,,2023-11-15,"Joan, Príncep de Girona"
BITECA bioid 2003,BIOGRAPHY*NAME_CLASS*NATV,Isabel de,Aragón,,,,,,,,,,BIOGRAPHY*TITLE*REINA,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1049,,1497,,1498,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 2465,,1470-10-02,,,,Wikidata,,,,,,,,,,,BIOGRAPHY*SEX*F,BIOGRAPHY*RELATED_BIOCLASS*FILLA,,BITECA bioid 2331,,1470,,1498,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q466305,,,,,,,,,,,,,,,,1992-05-29,AVENOZA,2023-10-10,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q466305,,2023-10-10,"Isabel de Aragón, Reina de Portugal [1497 - 1498]"
BITECA bioid 2004,BIOGRAPHY*NAME_CLASS*NATV,Catalina de,Aragón,,,,,,,,,,BIOGRAPHY*TITLE*QUEEN,,BIOGRAPHY*TITLE_CONNECTOR*OF,BITECA geoid 1033,,1509,,1533,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1221,,1485-12-16,,1536-01-07,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*REL,BIOGRAPHY*AFFILIATION_CLASS!REL*CATHOLIC,,,,,,,,,BIOGRAPHY*SEX*F,BIOGRAPHY*RELATED_BIOCLASS*FILLA,,BITECA bioid 2331,,1485,,1536,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q162819,,,,,,,,,,,,,,,,1992-05-29,AVENOZA,2023-10-12,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q162819,,2023-10-12,"Catalina de Aragón, Queen of England [1509 - 1533]"
BITECA bioid 2005,BIOGRAPHY*NAME_CLASS*TRAN,Ferran,,BIOGRAPHY*NAME_NUMBER*I,,,,,,,,,BIOGRAPHY*TITLE*REI,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1049,,1367,,1383,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1348,,1345-10-31,,,,,BIOGRAPHY*AFFILIATION_CLASS*REL,BIOGRAPHY*AFFILIATION_CLASS!REL*CATHOLIC,,,,1345-10-31,,1383-10-22,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*PARE,,BITECA bioid 2006,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q108442,,,,,,,,,,,,,,,,1992-05-29,AVENOZA,2023-09-21,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q108442,,2023-09-21,"Ferran I, Rei de Portugal [1367 - 1383]"
BITECA bioid 2006,BIOGRAPHY*NAME_CLASS*TRAN,Beatriu de,Portugal,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1348,,1373-02,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*REL,BIOGRAPHY*AFFILIATION_CLASS!REL*CATHOLIC,,,,,,,,,BIOGRAPHY*SEX*F,BIOGRAPHY*RELATED_BIOCLASS*FILLA,,BITECA bioid 2005,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*VID,BITECA bibid 8556,,,Q233745,,,,,,,,,,,,,,,,1992-05-29,AVENOZA,2023-09-14,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q233745,,2023-09-14,"Beatriu de Portugal, fe catòlica romana"
BITECA bioid 2007,BIOGRAPHY*NAME_CLASS*NATV,Juan,,BIOGRAPHY*NAME_NUMBER*II,,,,,,,,,BIOGRAPHY*TITLE*REI,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1069,,1406,,1454,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1245,,1405-03-06,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*REL,BIOGRAPHY*AFFILIATION_CLASS!REL*CATHOLIC,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*FILL,,BITECA bioid 1756,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q297278,,,,,,,,,,,,,,,,1992-05-29,AVENOZA,2023-11-08,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q297278,,2023-11-08,"Juan II, Rei de Castella-Lleó [1406 - 1454]"
BITECA bioid 2008,BIOGRAPHY*NAME_CLASS*TRAN,Caterina de,Lancaster,,,,,,,,,,BIOGRAPHY*TITLE*REINA,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1067,,1393,,1406,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 2574,,1373,,,,,,,,,,,,,,,BIOGRAPHY*SEX*F,BIOGRAPHY*RELATED_BIOCLASS*MULLER,,BITECA bioid 1756,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q231150,,,,,,,,,,,,,,,,1992-05-29,AVENOZA,2023-11-21,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q231150,,2023-11-21,"Caterina de Lancaster, Reina de Castella [1393 - 1406]"
BITECA bioid 2009,BIOGRAPHY*NAME_CLASS*NATV,Álvaro de,Luna,,,,,,,,,,BIOGRAPHY*TITLE*CONDESTABLE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1067,,1422,,1453,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1500,,1390,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*NOBLE,,,,1390,,1453-06-02,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*CANCELLER,,BITECA bioid 2007,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q251471,,,,,,,,,,,,,,,,1992-05-29,AVENOZA,2023-09-21,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q251471,,2023-09-20,"Álvaro de Luna, Condestable de Castella [1422 - 1453]"
BITECA bioid 2010,BIOGRAPHY*NAME_CLASS*NATV,Boronat,Pera,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1002,,1329,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*NOTARI,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-05-30,AVENOZA,2007-07-10,AVENOZA,,,,,"Boronat Pera, notari"
BITECA bioid 2011,BIOGRAPHY*NAME_CLASS*NATV,Gregorius,Visconti,BIOGRAPHY*NAME_NUMBER*X,,,,,,,,,BIOGRAPHY*TITLE*PAPA,,,,,1271,,1276,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1456,,1210,ca.,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUESECULAR,,,,1210,ca.,1276-01-10,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*PACIENT,,BITECA bioid 1181,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*VID,BITECA bibid 8556,,,Q161740,,,,,,,,,,,,,,,,1992-06-01,AVENOZA,2023-09-15,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q161740,,2023-09-15,"Gregorius X, Papa [1271 - 1276]"
BITECA bioid 2012,BIOGRAPHY*NAME_CLASS*NATV,Gabriel de,Riusec,,BIOGRAPHY*NAME_HONORIFIC*MISSER,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1002,,1482,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-06-01,AVENOZA,2001-01-18,AVENOZA,,,,,Gabriel de Riusec (Misser) (Floruit 1482)
BITECA bioid 2013,BIOGRAPHY*NAME_CLASS*NATV,Gabriel Lluís d’,Arinyó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*NOTARI,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-06-01,AVENOZA,1993-10-28,AVENOZA,,,,,"Gabriel Lluís d’ Arinyó, notari"
BITECA bioid 2014,BIOGRAPHY*NAME_CLASS*TRAN,Joan de,Mey,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*DIE,,,,,1555-12,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*IMPRESSOR,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*PARE,,BITECA bioid 5795,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q21684247,,,,,,,,,,,,,,Flamenc,,1992-06-01,AVENOZA,2023-11-16,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q21684247,,2023-11-15,"Joan de Mey, impressor"
BITECA bioid 2015,BIOGRAPHY*NAME_CLASS*NATV,Francesc Joan,Pastor,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1163,,1540,,1550,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*NOTARI,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-06-01,AVENOZA,2000-04-09,AVENOZA,,,,,"Francesc Joan Pastor, notari"
BITECA bioid 2016,BIOGRAPHY*NAME_CLASS*NATV,Pere Joan de,Capdevila,,BIOGRAPHY*NAME_HONORIFIC*MISSER,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*RES,,,BITECA geoid 1002,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*ADVOCAT,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-06-01,AVENOZA,1999-09-12,AVENOZA,,,,,"Pere Joan de Capdevila (Misser), advocat"
BITECA bioid 2017,BIOGRAPHY*NAME_CLASS*NATV,Jaume,Pasqual i Coromines,,BIOGRAPHY*NAME_HONORIFIC*PARE,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1355,,1736-06-23,,,,,BIOGRAPHY*AFFILIATION_CLASS*ORD,BIOGRAPHY*AFFILIATION_CLASS!ORD*OPRAEM,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*ALUMNE,,BITECA bioid 2251,,,,,,,BIOGRAPHY*RELATED_INSCLASS*ABD,,BITECA insid 1143,,1789,,1792,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 3044,3,1885,Q19299710,,,,,,,,,,,,,,,,1992-06-02,AVENOZA,2023-10-12,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q19299710,,2023-10-12,"Jaume Pasqual i Coromines (P.), OPraem"
BITECA bioid 2018,BIOGRAPHY*NAME_CLASS*NATV,Pere d’Aragó,,BIOGRAPHY*NAME_NUMBER*III,,el Gran,,,,,,,BIOGRAPHY*TITLE*REI,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1064,,1276,,1285,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1002,,1240,,,,,BIOGRAPHY*AFFILIATION_CLASS*REL,BIOGRAPHY*AFFILIATION_CLASS!REL*CATHOLIC,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*MARIT,,BITECA bioid 1775,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1484,,,s/v,,,,,,,,,,,,,,,,1992-06-03,AVENOZA,2023-11-08,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q312311,,2023-11-08,"Pere d’Aragó III el Gran, Rei de Corona d’Aragó [1276 - 1285]"
BITECA bioid 2019,BIOGRAPHY*NAME_CLASS*NATV,Henry,Huth,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1099,,1815,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*BIBLIÒFIL,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*OTHER,,BITECA bioid 6466,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 3097,,204,Q15438897,,,,,,,,,,,,,,,,1992-06-03,AVENOZA,2023-10-10,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q15438897,,2023-10-10,"Henry Huth, bibliòfil"
BITECA bioid 2020,BIOGRAPHY*NAME_CLASS*NATV,Elisabet,,,BIOGRAPHY*NAME_HONORIFIC*SANTA,,,,,,,,BIOGRAPHY*TITLE*REINA,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1049,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1040,,1271-01-04,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*REL,BIOGRAPHY*AFFILIATION_CLASS!REL*CATHOLIC,,,,,,,,,BIOGRAPHY*SEX*F,BIOGRAPHY*RELATED_BIOCLASS*FILLA,,BITECA bioid 2018,,1281,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q235857,,,,,,,,,,,,,,,,1992-06-03,AVENOZA,2023-10-10,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q235857,,2023-10-10,"Elisabet (Sta.), Reina de Portugal"
BITECA bioid 2021,BIOGRAPHY*NAME_CLASS*TRAN,Dionís,,BIOGRAPHY*NAME_NUMBER*I,,el Liberal,,,,,,,BIOGRAPHY*TITLE*REI,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1049,,1279,,1325,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1346,,1261-10-09,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*REI,,,,1261-10-09,,1325-01-07,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*MARIT,,BITECA bioid 2020,,1281,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q212890,,,,,,,,,,,,,,,,1992-06-03,AVENOZA,2023-09-19,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q212890,,2023-09-19,"Dionís I el Liberal, Rei de Portugal [1279 - 1325]"
BITECA bioid 2022,BIOGRAPHY*NAME_CLASS*TRAN,Pere de Catalunya,,BIOGRAPHY*NAME_NUMBER*IV,,el Conestable de Portugal,,,,,,,BIOGRAPHY*TITLE*REI,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1268,,1464,,1466,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1166,,1429,[?],,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*NOBLE,,,,1429,,1466-06-29,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*FILL,,BITECA bioid 2505,,1464,a quo,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*VID,BITECA bibid 8556,,,Q965686,,,,,,,,,,,,,,,,1992-06-03,AVENOZA,2024-05-03,SORIANO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q965686,,2023-09-18,"Pere de Catalunya IV el Conestable de Portugal, Rei de Catalunya [1464 - 1466]"
BITECA bioid 2023,BIOGRAPHY*NAME_CLASS*NATV,Johannes,Trechsel,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*DIE,,,,,1498,,,,Wikidata,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q55194434,,,,,,,,,,,,,,,,1992-06-04,AVENOZA,2023-09-21,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q55194434,,2023-09-20,Johannes Trechsel (Mort 1498)
BITECA bioid 2024,BIOGRAPHY*NAME_CLASS*NATV,Antoni,Despí,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1487,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-06-05,AVENOZA,,,,,,,Antoni Despí (Floruit 1487)
BITECA bioid 2025,BIOGRAPHY*NAME_CLASS*NATV,A. de,Orta,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1500,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*IMPRESSOR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-06-05,AVENOZA,1993-10-28,AVENOZA,,,,,"A. de Orta, impressor"
BITECA bioid 2026,BIOGRAPHY*NAME_CLASS*NATV,Jaume de,Vingles,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1001,,1520,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*IMPRESSOR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 2711,,86,,,,,,,,,,,,,,,,,1992-06-05,AVENOZA,2018-04-06,AVENOZA,,,,,"Jaume de Vingles, impressor"
BITECA bioid 2027,BIOGRAPHY*NAME_CLASS*NATV,Emili,Brugalla i Turmo,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1001,,1901-09-04,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*RELLIGADOR,,,,1901-09-04,,1987-05-25,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q11919137,,,,,,,,,,,,,,"el seu fill, Santiago Brugalla i Aurignac (Barcelona, 1929) ha continuat el seu mestratge",,1992-06-05,AVENOZA,2023-09-20,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q11919137,,2023-09-20,"Emili Brugalla i Turmo, relligador (1901-09-04 - 1987-05-25)"
