TEXID,TITLE_UNIFORM,TITLE_UNIFORM_BASIS,TITLE_VARIANT,TITLE_VARIANT_BASIS,TITLE_TRANSLATED,TITLE_TRANSLATED_BASIS,AUTHOR_IDP,AUTHOR_ID,AUTHOR_IDQ,AUTHOR_BASIS,INC_EXP_CLASS,INCIPIT,EXPLICIT,LANGUAGE_TEXT,LANGUAGE_ORIG,LANGUAGE_INTR,METRICS_LENGTH,METRICS_RHYME,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_GEOBASIS,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_BIOCLASS,RELATED_BIODETAIL,RELATED_BIOID,RELATED_BIOIDQ,RELATED_BIOBD,RELATED_BIOBDQ,RELATED_BIOED,RELATED_BIOEDQ,RELATED_BIOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,RELATED_UNICLASS,RELATED_UNIDETAIL,RELATED_UNIID,RELATED_UNIBASIS,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA texid 1121,,,,,Del menyspreu del món,,Group 1,BITECA bioid 1002,[?],,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,O hom qui es d’anima raonable e de carn humanal de mesquina condició,e perdurablement e mes avant. Amen,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ?,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1401,,1500,,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 1519,,247-60,(ed. text de l’Escorial),,,,,,,,,,,,,BITECA subid 10003,,,,,,,buscar dades obra,1990-09-15,CONCHEFF,2011-11-02,AVENOZA,,,,,"Desconegut… Del menyspreu del món (tr. Desconegut), traduït 1401 - 1500"
BITECA texid 11210,Vida de sant Ugo i sant Víctor,,,,,,Group 1,BITECA bioid 6176,?,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ?,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1290,?,1320,?,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10013,,,,,,,,2011-08-19,AVENOZA,2011-12-01,AVENOZA,,,,,"Pseudo-Jacobus de Voragine (I), Vida de sant Ugo i sant Víctor, traduït 1290 ? - 1320 ?"
BITECA texid 11211,Vida de sant Brandus?,,,,,,Group 1,BITECA bioid 6176,?,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ?,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1290,?,1320,?,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10013,,,,,,,,2011-08-19,AVENOZA,2011-12-01,AVENOZA,,,,,"Pseudo-Jacobus de Voragine (I), Vida de sant Brandus?, traduït 1290 ? - 1320 ?"
BITECA texid 11212,Miracles de sant Antoni?,,,,,,Group 1,BITECA bioid 1002,?,,,,,,,,,,,,,,,,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-19,AVENOZA,,,,,,,"Desconegut, Miracles de sant Antoni?"
BITECA texid 11213,Vida de santa Nunilo i santa Alòdia,,,,,,Group 1,BITECA bioid 1002,?,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1290,?,1320,?,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10013,,,,,,procedeix del santoral mozaràbic hispànic,,2011-08-19,AVENOZA,2011-12-01,AVENOZA,,,,,"Desconegut, Vida de santa Nunilo i santa Alòdia, traduït 1290 ? - 1320 ?"
BITECA texid 11214,Lo Credo in Deum aplicat per sos articles a la Mare de Déu de l’Esperança,,,,,,Group 1,BITECA bioid 1102,,J. Mahiques,UNIFORM_TITLE*INC_EXP_CLASS*ACCESS,Endreça al senyor regent la present obra Vinyoles,veuran lo Fill de vós en Ell vestida,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,BITECA geoid 1002,,,1511,,1515,ad quem ?,,UNIFORM_TITLE*CLASS*PROSIMETRUM,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 6927,,,,,,,,,,,,,,,,,,,,,,,,2011-11-14,AVENOZA,2012-10-26,ROVIRA,,,,,"Narcís Vinyoles, Ciutadà de València, Lo Credo in Deum aplicat per sos articles a la Mare de Déu de l’Esperança, escrit 1511 - 1515 ad quem ?"
BITECA texid 11215,Los goigs de la Verge Maria d’Esperança,,,,,,Group 1,BITECA bioid 1102,,J. Mahiques,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,En lo cel res no us avança,"vós, regudi d’esperança",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,BITECA geoid 1002,,,1511,,1515,ad quem,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 6927,,,,,,,,,,,,,,,,,,,,,,,,2011-11-14,AVENOZA,2012-10-26,ROVIRA,,,,,"Narcís Vinyoles, Ciutadà de València, Los goigs de la Verge Maria d’Esperança, escrit 1511 - 1515 ad quem"
BITECA texid 11217,Vida de Barlaam i Josafat,,,,,,Group 1,BITECA bioid 6176,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ?,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1290,?,1320,?,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-30,AVENOZA,,,,,,,"Pseudo-Jacobus de Voragine (I), Vida de Barlaam i Josafat, traduït 1290 ? - 1320 ?"
BITECA texid 11218,Vida de santa Elisabet,,,,,,Group 1,BITECA bioid 6176,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ?,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1290,?,1320,?,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10013,,,,,,,,2011-12-01,AVENOZA,,,,,,,"Pseudo-Jacobus de Voragine (I), Vida de santa Elisabet, traduït 1290 ? - 1320 ?"
BITECA texid 11219,Vida de sant Onofre,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1350,?,1400,?,data incerta,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10013,,,,,,,,2011-12-01,AVENOZA,,,,,,,"Desconegut, Vida de sant Onofre, escrit 1350 ? - 1400 ?"
BITECA texid 1122,Destrucció de Jerusalem,,Liber destructionis Ierusalem,Hook 2000,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1390,[?],1440,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 1298,13,9-32,0.49.3 versió 3,,,,,,,,,,,BITECA geoid 1378,,BITECA subid 10091,,,,,,sembla que es tracta d’una versió diferent de la que apareix a l’incunable i a la resta de Mss. (llevat de la còpia de BdC Ms. 325),DATES; coincideixen BdC 325 i BNP esp. 509 [?],1990-09-15,CONCHEFF,2017-10-25,CAPDEVILA,,,,,"Desconegut, Destrucció de Jerusalem, escrit 1390 [?] - 1440 [?]"
BITECA texid 11220,La vida de sant Brandà,,Viatge de sant Brandà (versió 2),TCM,,,Group 1,BITECA bioid 6176,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ?,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1290,?,1320,?,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6902,,,0.37.2,,,,,,,,,,,,,BITECA subid 10013,,,,,,,,2011-12-01,AVENOZA,2018-03-16,CAPDEVILA,,,,,"Pseudo-Jacobus de Voragine (I), La vida de sant Brandà, traduït 1290 ? - 1320 ?"
BITECA texid 11221,Miracle que féu sant Jordi,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1350,?,1400,?,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10013,,,,,,,,2011-12-01,AVENOZA,2011-12-01,AVENOZA,,,,,"Desconegut, Miracle que féu sant Jordi, escrit 1350 ? - 1400 ?"
BITECA texid 11222,Meditationes Passionis Christi,,,,,,Group 1,BITECA bioid 1284,?,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*LLATÍ,,,,,,,,,,,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-05,AVENOZA,,,,,,,Pseudo-Bonaventura… Meditationes Passionis Christi
BITECA texid 11224,Sermones in Cantica,,,,Sermons del Càntic dels càntics,,Group 1,BITECA bioid 1095,,TMC,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1392,,1396,,TMC,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1243,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 6960,,,22.5.1,,,,,,,,,,,,,,,,,,,Només es conserva el pròleg o dedicatòria a l’infant Martí (TCM),,2012-01-16,AVENOZA,2017-10-17,CAPDEVILA,,,,,"Bernardus Claravallensis, Sermons del Càntic dels càntics (tr. Joan de Montsó), traduït 1392 - 1396"
BITECA texid 11225,Stimulus amoris maior,,,,Punyiment d’amor,,Group 1,BITECA bioid 1325,,TMC,,,,,,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,,,1458,ad quem,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-01-16,AVENOZA,2012-01-16,AVENOZA,,,,,"Bonaventura, Cardenal d’Albano, Punyiment d’amor, traduït 1458 ad quem"
BITECA texid 11226,Disticha Catonis,,Llibre de Cató (versió 2),TCM,Llibre de Cató,,Group 1,BITECA bioid 1278,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1301,,1400,,TMC,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 4921,,,xxiii,,,,,,,,,,,,,,,,,,,,,2012-01-16,AVENOZA,2018-03-19,CAPDEVILA,,,,,"Pseudo-Marcus Porcius Cato, Llibre de Cató (tr. Desconegut), traduït 1301 - 1400"
BITECA texid 11227,Disticha Catonis,,,,Llibre de Cató (versió 3),,Group 1,BITECA bioid 1278,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1462,,,,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 1872,XIII,301-10,xxiii,,,,,,,,,,,,,,,,,,,,,2012-01-16,AVENOZA,2018-11-05,CAPDEVILA,,,,,"Pseudo-Marcus Porcius Cato, Llibre de Cató (versió 3) (tr. Desconegut), traduït 1462"
BITECA texid 11228,De paradoxis,,Tulli De paradoxis,,Paradoxes,,Group 1,BITECA bioid 1117,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1400,?,1500,?,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6965,,178-82,29.2.2,,,,,,,,,,,,,,,,,,,,,2012-01-16,AVENOZA,2017-12-13,CAPDEVILA,,,,,"Marcus Tullius Cicero, Paradoxes (tr. Desconegut), traduït 1400 ? - 1500 ?"
BITECA texid 11229,Libellus antiquarum definitionum Ordinis Cisterciensis,,,,Llibre de les definicions de l’Orde del Cistell [Estatuts antics],,Group 1,BITECA insid 5200,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1351,a quo,1450,?,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6902,,,30.2.1,,,,,,,,,,,,,,,,,,,segons fra Xavier Guanter,,2012-01-16,AVENOZA,2017-12-18,CAPDEVILA,,,,,"Orde del Císter, Llibre de les definicions de l’Orde del Cistell [Estatuts antics] (tr. Desconegut), traduït 1351 a quo - 1450 ?"
BITECA texid 11230,Libellus novellarum definitionum Ordinis Cisterciensis,,,,"Libell de les definicions de l’Orde de Cistell, lo qual Novella és apellat",,Group 1,BITECA insid 5200,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1375,?,1450,?,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6902,,,30.3.1,,,,,,,,,,,,,,,,,,,,,2012-01-16,AVENOZA,2017-12-18,CAPDEVILA,,,,,"Orde del Císter, Libell de les definicions de l’Orde de Cistell, lo qual Novella és apellat (tr. Desconegut), escrit 1375 ? - 1450 ?"
BITECA texid 11231,Regula sororum minorum beatae Clarae,,"Regla segona de l’Orde de santa Clara, versió 2",,Regla de santa Clara,TMC,Group 1,BITECA insid 5201,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,BITECA geoid 1073,,,1263,,1400,,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,1263-10-18,,,,Butlla,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6902,,,31.1.2,,,,,,,,,,,,,,,,,,,,,2012-01-16,AVENOZA,2018-11-07,CAPDEVILA,,,,,"Orde de les Clarisses… Regla de santa Clara (tr. Desconegut), traduït 1301 - 1400"
BITECA texid 11232,Llibre de les revelacions de Constança de Rabastens,,,,,,Group 1,BITECA bioid 6200,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*PROVENÇAL?,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1386,a quo,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 6966,,,32bis.1.1,,,,,,,,,,,,,,,,,,,,,2012-01-16,AVENOZA,2017-10-19,CAPDEVILA,,,,,"Constanza de Rabastens, Llibre de les revelacions de Constança de Rabastens, escrit 1386 a quo"
BITECA texid 11233,Liber obsidionis Rhodiae urbis descriptio,,Obsidio Rhodia,,Setge de la ciutat de Rodes,,Group 1,BITECA bioid 6201,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1480,,1489,ad quem,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1142,1480,,1489.0,,,Hauf,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 7033,,102-23,50.1.1,,,,,,,,,,,,,BITECA subid 10005,,,,,,,,2012-01-16,AVENOZA,2017-11-14,CAPDEVILA,,,,,"Guillaume Caoursin, Setge de la ciutat de Rodes (tr. Joan Esteve), escrit 1480 - 1489 ad quem"
BITECA texid 11234,Regula,,,,Regles dels frares de l’Hospital de Sant Joan de Jerusalem,,Group 1,BITECA insid 1216,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,UNIFORM_TITLE*LANGUAGE_INTR*PROVENÇAL?,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1153,a quo,1400,?,TMC,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6902,,169-185,57.1.1,,,,,,,,,,,,,,,,,,,,,2012-01-16,AVENOZA,2024-05-09,SORIANO,,,,,"Orde de Sant Joan de Jerusalem… Regles dels frares de l’Hospital de Sant Joan de Jerusalem, traduït 1153 a quo"
BITECA texid 11235,Opus agriculturae,Cifuentes,De re rustica,Cifuentes,Tractat d’agricultura,Capuano,Group 1,BITECA bioid 1041,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,BITECA geoid 1001,,,1385,ante quem,,,Segons Capuano (2006) la traducció seria anterior a la de Ferrer Saiol,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6801,,34-9,93.1.1,,,,,,,,,,,,,BITECA subid 10020,,,,,,,,2012-01-17,AVENOZA,2018-03-23,CAPDEVILA,,,,,"Rutilius Taurus Aemilianus Palladius, Tractat d’agricultura (tr. Desconegut), traduït 1385 ante quem"
BITECA texid 11236,Grandes chroniques de France,,Roman des rois,,Cròniques dels reis de França,,Group 1,BITECA bioid 6202,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*FRANCÈS,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1351,ca.,,,TCM,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 6974,,661-5,105.1.1,,,,,,,,,,,,,,,,,,,,,2012-01-17,AVENOZA,2018-02-07,CAPDEVILA,,,,,"Primat, Cròniques dels reis de França, traduït 1351 ca."
BITECA texid 11237,Epistolae Senecae ad Paulum et Pauli ad Senecam,,,,Epístoles de Sèneca a St. Pau i de St. Pau a Sèneca,,Group 1,BITECA bioid 6379,Pseudo,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,301,[?],400,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6902,,,113.3.1,,,,,,,,,,,,,BITECA subid 10018,,,,,,,,2012-01-17,AVENOZA,2018-11-05,CAPDEVILA,,,,,"Pseudo-Lucius Annaeus Seneca… Epístoles de Sèneca a St. Pau i de St. Pau a Sèneca, traduït 1390 [?] - 1410 [?]"
BITECA texid 11238,Regula Ordinis Templi,,,,Regla de l’orde del Temple,,Group 1,BITECA insid 1068,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*FRANCÈS,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ?,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1181,a quo,1300,,TCM,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6975,,,117.1.1,,,,,,,,,,,,,,,,,,,no pertany al corpus de BITECA,,2012-01-17,AVENOZA,2017-12-18,CAPDEVILA,,,,,"Orde del Temple de Jerusalem, Regla de l’orde del Temple, traduït 1238 a quo - 1300"
BITECA texid 11239,Continuació de les ordinacions del rei Pere III sobre el regiment de la cort,,,,,,Group 1,BITECA bioid 1191,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1384,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10017,,,,,,,,2012-02-08,AVENOZA,2012-02-08,AVENOZA,,,,,"Joan I, Rei de Corona d’Aragó, Continuació de les ordinacions del rei Pere III sobre el regiment de la cort, promulgat 1384"
BITECA texid 1124,Adoració de Jesús redemptor nostre crucificat,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*RUBR,"Pròlech de una no poch devota adoratió de Jhesús, redemptor nostre, crucificat, endreçada a la senyora mlt virtuosa dona Ysabel de Castelví, viuda","per als delits, esmortides les ganes | y affectió en totes disciplines",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1494,ca.,,,,UNIFORM_TITLE*CLASS*PROSIMETRUM,,UNIFORM_TITLE*RELATED_BIOCLASS*DEDICATARI,,BITECA bioid 2297,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 5331,,,,,,,,,,,,,,,,BITECA subid 10044,,,,,,,,1990-09-15,CONCHEFF,2012-01-28,App Service - MCR,,,,,"Desconegut, Adoració de Jesús redemptor nostre crucificat, escrit 1494 ca."
BITECA texid 11240,Receptari (II),,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1350,[?],1400,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 8599,,41-115,,,,,,,,,,,,,,,,,,,,,,2012-02-09,AVENOZA,2023-03-23,SORIANO,,,,,"Desconegut, Receptari (II), escrit 1350 [?] - 1400 [?]"
BITECA texid 11241,Bíblia: Novum Testamentum,,,,Nou Testament,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*GREC,UNIFORM_TITLE*LANGUAGE_INTR*LLATÍ?,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,BITECA geoid 1002,?,,1400,?,1417,ad quem,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,se suposa que coordinà la traducció,BITECA bioid 1021,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 1042,,13,,,,,,,UNIFORM_TITLE*RELATED_UNICLASS*PR?,,BITECA texid 1051,,,,,,,,,,,,,2012-03-26,AVENOZA,2022-02-14,SORIANO,,,,,"Desconegut, Nou Testament (tr. Bonifaci Ferrer), traduït 1400 ? - 1417 ad quem"
BITECA texid 11242,Art de confessió,catàleg biblioteca,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"En confessio ho penitencia, la qual lo pecador deu considerar ho dir",,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1440,[?],1475,[?],"catàleg biblioteca, data de la còpia",UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6985,,,,,,,,,,,,,,,,,,,,,,,,2012-03-26,AVENOZA,2014-07-31,AVENOZA,,,,,"Desconegut, Art de confessió, escrit 1440 [?] - 1475 [?]"
BITECA texid 11243,Epístoles morals a una religiosa,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Venerable religiosa e magnífica senyora. Hora és ja jo meta en execució,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,?],1425,?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-27,AVENOZA,,,,,,,"Desconegut, Epístoles morals a una religiosa, escrit 1400 ?] - 1425 ?]"
BITECA texid 11244,Evangeli de Nicodemus,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*PROVENÇAL?,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,,,1400-03-18,ad quem,colofó BNF esp. 205,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6988,,,,,,,,,UNIFORM_TITLE*RELATED_UNICLASS*PAR,part final,BITECA texid 1470,,,,,,,,,,,,,2012-04-01,AVENOZA,2012-04-01,AVENOZA,,,,,"Desconegut, Evangeli de Nicodemus (tr. Desconegut), traduït 1400-03-18 ad quem"
