GEOID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,CLASS,TYPE,LATITUDE,LONGITUDE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA geoid 1478,GEOGRAPHY*NAME_CLASS*U,Cambridge,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1479,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-02-21,FAULHABER,2024-05-15,FAULHABER,,,,,Cambridge
BETA geoid 1479,GEOGRAPHY*NAME_CLASS*U,Massachusetts,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*S,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1837,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-02-21,FAULHABER,2023-10-21,FAULHABER,,,,,Massachusetts (estado)
BETA geoid 1480,GEOGRAPHY*NAME_CLASS*U,Dos Aguas,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1310,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-03-01,FAULHABER,2024-05-15,FAULHABER,,,,,Dos Aguas
BETA geoid 1481,GEOGRAPHY*NAME_CLASS*U,Australia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-03-13,FAULHABER,2023-10-21,FAULHABER,,,,,Australia (nación)
BETA geoid 1482,GEOGRAPHY*NAME_CLASS*U,Bourges,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-03-13,FAULHABER,2024-05-15,FAULHABER,,,,,Bourges
BETA geoid 1483,GEOGRAPHY*NAME_CLASS*U,Algaba,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,BETA bibid 8603,,,Q904151,,,,,,,,,,,,,,,,1992-03-15,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q904151,Wikidata,2024-05-15,Algaba
BETA geoid 1485,GEOGRAPHY*NAME_CLASS*U,Tierra Santa,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-03-15,FAULHABER,2024-05-15,FAULHABER,,,,,Tierra Santa (región)
BETA geoid 1486,GEOGRAPHY*NAME_CLASS*U,Boemia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-03-15,FAULHABER,2022-09-10,FAULHABER,,,,,Boemia (reino)
BETA geoid 1487,GEOGRAPHY*NAME_CLASS*U,Tours,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-03-15,FAULHABER,,,,,,,Tours
BETA geoid 1488,GEOGRAPHY*NAME_CLASS*U,Gascogne,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-03-15,FAULHABER,2012-07-26,FAULHABER,,,,,Gascogne (región)
BETA geoid 1489,GEOGRAPHY*NAME_CLASS*U,Ribera de Amberes,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1386,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-04-18,FAULHABER,2023-10-21,FAULHABER,,,,,Ribera de Amberes (región)
BETA geoid 1490,GEOGRAPHY*NAME_CLASS*U,Villanueva de Gordaliza,?,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1560,,,,,,,,BETA bibid 2875,,30,,,,,,,,,,,,,,,,,1992-04-18,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Gordaliza_del_Pino,Wikipedia,2024-05-15,Villanueva de Gordaliza
BETA geoid 1491,GEOGRAPHY*NAME_CLASS*U,Oxford,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1213,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-06-07,FAULHABER,2024-05-15,FAULHABER,,,,,Oxford
BETA geoid 1492,GEOGRAPHY*NAME_CLASS*U,Leicester,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1213,,,,,,,,BETA bibid 8603,,,Q83065,,,,,,,,,,,,,,,,1992-06-07,FAULHABER,2024-06-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q83065,Wikidata,2024-02-04,Leicester
BETA geoid 1493,GEOGRAPHY*NAME_CLASS*U,Alcázar del Rey,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1277,,,,,,,,BETA bibid 8603,,,,,,,,,,,,,,,,,"Se refiere a un “Alcázar” en las capitulaciones entre Castilla, Navarra y Aragón de 1448. Alcázar del Rey está en la provincia de Cuenca, mientras Atienza y Torija están en la de Guadaljaara y Verdejo en la de Zaragoza; los tres no muy lejos entre sí.<br /><br />No debe de ser Álcazar de San Juan (BETA geoid 2694), que queda muy al sur, en la provincia de Ciudad Real",,1992-07-28,FAULHABER,2024-05-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1904673,Wikidata,2024-05-09,Alcázar del Rey
BETA geoid 1494,GEOGRAPHY*NAME_CLASS*U,Daroca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1644,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-08-02,FAULHABER,2024-03-02,FAULHABER,,,,,Daroca
BETA geoid 1495,GEOGRAPHY*NAME_CLASS*U,Lequeitio,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1682,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,1992-08-02,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Lequeitio,Wikipedia,2024-05-15,Lequeitio
BETA geoid 1496,GEOGRAPHY*NAME_CLASS*U,Aguilafuente,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1505,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-08-03,FAULHABER,2024-03-02,FAULHABER,,,,,Aguilafuente
BETA geoid 1497,GEOGRAPHY*NAME_CLASS*U,Molina de Aragón,,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1314,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 4572,,,,,,,,,,,,,,,,,,,1992-08-04,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://es.wikipedia.org/wiki/Molina_de_Arag%C3%B3n,Wikipedia,2013-05-16,Molina de Aragón
BETA geoid 1498,GEOGRAPHY*NAME_CLASS*U,Tarazona,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1644,,,,,,,,BETA bibid 8603,,,,,,,,,,,,,,,,,,,1992-08-04,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://database.factgrid.de/wiki/Item:Q355291,Wikidata,2024-05-15,Tarazona
BETA geoid 1499,GEOGRAPHY*NAME_CLASS*U,Brihuega,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1314,,,,,,,,BETA bibid 8603,,,Q345164,,,,,,,,,,,,,,,,1992-08-04,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://database.factgrid.de/wiki/Item:Q345164,Wikidata,2024-05-15,Brihuega
BETA geoid 1500,GEOGRAPHY*NAME_CLASS*U,Albarracín,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1681,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,1992-08-04,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/AlbarraçC3%ADn,Wikipedia,2019-11-12,Albarracín
BETA geoid 1501,GEOGRAPHY*NAME_CLASS*U,Canarias,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*CA,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-08-04,FAULHABER,2023-10-28,FAULHABER,,,,,Canarias (comunidad autónoma)
BETA geoid 1502,GEOGRAPHY*NAME_CLASS*U,Maella,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1644,,,,,,,,BETA bibid 8603,,,,,,,,,,,,,,,,,,,1992-08-11,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://database.factgrid.de/wiki/Item:Q350173,Wikidata,2024-05-15,Maella
BETA geoid 1503,GEOGRAPHY*NAME_CLASS*U,Cuéllar,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1505,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-08-16,FAULHABER,2024-02-03,FAULHABER,,,,,Cuéllar
BETA geoid 1504,GEOGRAPHY*NAME_CLASS*U,Villacastín,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1505,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-10-23,FAULHABER,2024-05-15,FAULHABER,,,,,Villacastín
BETA geoid 1505,GEOGRAPHY*NAME_CLASS*U,Segovia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*P,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-10-23,FAULHABER,2023-10-16,FAULHABER,,,,,Segovia (provincia)
BETA geoid 1506,GEOGRAPHY*NAME_CLASS*U,Atienza,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1314,,,,,,,,BETA bibid 8603,,,Q344289,,,,,,,,,,,,,,,,1992-11-08,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://database.factgrid.de/wiki/Item:Q344289,Wikidata,2024-05-15,Atienza
BETA geoid 1507,GEOGRAPHY*NAME_CLASS*U,Turégano,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1505,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-17,FAULHABER,2024-05-15,FAULHABER,,,,,Turégano
BETA geoid 1508,GEOGRAPHY*NAME_CLASS*U,Agón,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1017,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-17,FAULHABER,2024-05-15,FAULHABER,,,,,Agón
BETA geoid 1509,GEOGRAPHY*NAME_CLASS*U,Sahagún,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1560,,,,,,,,BETA bibid 8603,,,Q353556,,,,,,,,,,,,,,,,1992-11-18,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://database.factgrid.de/wiki/Item:Q353556,Wikidata,2024-05-15,Sahagún
BETA geoid 1510,GEOGRAPHY*NAME_CLASS*U,Extremadura,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*CA,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-22,FAULHABER,2023-10-14,FAULHABER,,,,,Extremadura (comunidad autónoma)
BETA geoid 1511,GEOGRAPHY*NAME_CLASS*U,Donadío de Casasola,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*C,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,BETA bibid 2973,,72,177,,,,,,,,,,,,,,"PARES 2024-02-16: “Los Condes de Donadío de Casasola proceden de Alonso de Quesada Cárcamo, hijo del III Señor de Garcíez, y hermano de Pedro de Quesada Cárcamo , del que deriva la Familia Quesada-Pacheco …. El primer mayorazgo de Quesada se funda en 1619 por Fernando de Quesada Ulloa. En 1705 su bisnieto, Francisco de Quesada y Vera, funda el mayorazgo del Donadío de Casasola, probablemente sobre la base del anterior. En 1713, como se ha citado en la historia del fondo principal esta misma persona obtiene el título de Conde.”",,1992-11-30,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://pares.mcu.es/ParesBusquedas20/catalogo/description/4021855,PARES,2024-02-16,Donadío de Casasola (condado)
BETA geoid 1512,GEOGRAPHY*NAME_CLASS*U,Lancaster,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*U,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1213,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 8603,,,Q2914544,,,,,,,,,,,,,,,,1992-12-16,FAULHABER,2024-02-04,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q2914544,Wikidata,2024-02-04,Lancaster (ducado)
BETA geoid 1513,GEOGRAPHY*NAME_CLASS*U,Regno di Sardegna,,1324,,1861.0,,Wikidata,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1105,,,,,,,,BETA bibid 8603,,,Q165154,,,,,,,,,,,,,,,,1992-12-16,FAULHABER,2024-05-29,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q165154,Wikidata,2023-10-21,Regno di Sardegna (reino)
BETA geoid 1514,GEOGRAPHY*NAME_CLASS*U,Provence,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*C,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1316,,1213-09-13,,,,Q2991382,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 8603,,,Q5781836,,,,,,,,,,,,,,,,1992-12-16,FAULHABER,2024-02-14,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q2991382,Wikidata,2024-02-14,Provence (condado)
BETA geoid 1515,GEOGRAPHY*NAME_CLASS*U,Galicia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-12-18,FAULHABER,1994-09-08,FAULHABER,,,,,Galicia (reino)
BETA geoid 1516,GEOGRAPHY*NAME_CLASS*U,Aljubarrota,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*B,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1194,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,"En las inmediaciones de la parroquia civil ({I}freguesia{/I} del mismo nombre, cerca de Alcobaça",,1992-12-21,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Batalla_de_Aljubarrota,Wikipedia,2024-05-15,Aljubarrota (campo de batalla)
BETA geoid 1517,GEOGRAPHY*NAME_CLASS*U,La Higueruela,,,,,,Perea,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*B,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1054,,,,,,,,BETA bibid 2749,,64,157,,,,,,,,,,,,,,"Wikipedia: Lugar de una batalla 1431-07-01 entre tropas castellanas y nazaríes, saliendo victoriosos aquéllos",,1992-12-27,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Batalla_de_La_Higueruela,Wikipedia,202-05-15,La Higueruela (campo de batalla)
BETA geoid 1518,GEOGRAPHY*NAME_CLASS*U,Ciudad Rodrigo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1271,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-12-30,FAULHABER,2024-05-15,FAULHABER,,,,,Ciudad Rodrigo
BETA geoid 1519,GEOGRAPHY*NAME_CLASS*U,Huelma,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1548,,,,,,,,BETA bibid 8603,,24,Q1641746,,,,,,,,,,,,,,Conquistado en 1435 (Simó). Lugar de una batalla en 1438 ({I}Cronología{/I}),,1992-12-30,FAULHABER,2024-06-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1641746,Wikidata,2024-02-15,Huelma
BETA geoid 1520,GEOGRAPHY*NAME_CLASS*U,Olmedo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1359,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 1568,,cviii,Q1764548,,,,,,,,,,,,,,Lugar de la batallas entre los partidarios de D. Álvaro de Luna y los de los Infantes de Aragón (1445-05-19),,1992-12-30,FAULHABER,2024-06-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Batalla_de_Olmedo_(1445),Wikipedia,2018-09-21,Olmedo
BETA geoid 1521,GEOGRAPHY*NAME_CLASS*U,Munébrega,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1438,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-01-06,FAULHABER,2024-05-15,FAULHABER,,,,,Munébrega
BETA geoid 1522,GEOGRAPHY*NAME_CLASS*U,Alfambra,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1681,,,,,,,,BETA bibid 2975,,21,,,,,,,,,,,,,,,Encomienda de la Orden de San Juan de Rodas,,1993-01-06,FAULHABER,2024-05-15,FAULHABER,,,,,Alfambra
BETA geoid 1523,GEOGRAPHY*NAME_CLASS*U,Amposta,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1680,,,,,,,,,,,,,,,,,,,,,,,,,Lugar de la Orden de San Juan de Rodas,,1993-01-06,FAULHABER,2024-05-15,FAULHABER,,,,,Amposta
BETA geoid 1524,GEOGRAPHY*NAME_CLASS*U,Crécy,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1316,,,,,,,,,,,,,,,,,,,,,,,,,Batalla de la Guerra de los Cien Años (1346-08-26),,1993-01-06,FAULHABER,,,,,,,Crécy
BETA geoid 1525,GEOGRAPHY*NAME_CLASS*U,Guadalest,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1665,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-01-10,FAULHABER,2024-05-16,FAULHABER,,,,,Guadalest
BETA geoid 1526,GEOGRAPHY*NAME_CLASS*U,Nicosia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1527,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-01-17,FAULHABER,1993-01-17,FAULHABER,,,,,Nicosia
BETA geoid 1527,GEOGRAPHY*NAME_CLASS*U,Cyprus,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*I,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1640,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-01-17,FAULHABER,2023-10-21,FAULHABER,,,,,Cyprus (isla)
BETA geoid 1528,GEOGRAPHY*NAME_CLASS*U,Hira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1530,,,,,,,,BETA bibid 8603,,,Q310799,,,,,,,,,,,,,,,,1993-01-18,FAULHABER,2024-05-16,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q310799,Wikidata,2024-05-16,Hira
BETA geoid 1529,GEOGRAPHY*NAME_CLASS*U,Baghdad,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1530,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-01-18,FAULHABER,1993-01-18,FAULHABER,,,,,Baghdad
BETA geoid 1530,GEOGRAPHY*NAME_CLASS*U,Persia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*E,,,,,,,,,,,,,BETA bibid 8603,,,Q83311,,,,,,,,,,,,,,,,1993-01-18,FAULHABER,2024-05-16,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q83311,Wikidata,2024-05-16,Persia (imperio)
BETA geoid 1531,GEOGRAPHY*NAME_CLASS*U,Apulia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-02-08,FAULHABER,2022-02-20,FAULHABER,,,,,Apulia (región)
BETA geoid 1532,GEOGRAPHY*NAME_CLASS*U,Taranto,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2553,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-02-08,FAULHABER,2023-10-21,FAULHABER,,,,,Taranto
BETA geoid 1533,GEOGRAPHY*NAME_CLASS*U,"Olmedo, real sobre",,1445-05-19,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*B,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1359,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,1993-02-12,FAULHABER,2024-06-15,FAULHABER,,,,,"Olmedo, real sobre (campo de batalla)"
BETA geoid 1534,GEOGRAPHY*NAME_CLASS*U,Villamartín,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1006,,,,,,,,BETA bibid 8605,II,16-17,Q806479,,,,,,,,,,,,,,"Lugar de nacimiento de Juan el Viejo de Toledo:<br /><br />Acosta Elías 2018 recapitula el estado de la cuestión, notando que el nombre “Villa Martín” se remonta a Pérez Bayer en sus notas a la {I}Bibliotheca Hispana Vetus{/I} de Nicolás Antonio (II:210n): “Ioannis el Viejo incolae Oppidae de Villa Martin'.<br />Lo siguen Amador de los Rios y Reinhardt & Santiago.<br /><br />Sin embargo, de los cuatro pueblos llamado Villamartín actualmente, ninguno está cerca de Toledo: Villamartín (Cádiz), Villamartín de Don Sancho (León), Villamartín de Campos (Palencia), Villamartín de Sotoscueva (Burgos).<br /><br />Elías sugiere que puede trata de una deformación de “Vega de San Martín”, lugar de la predicación de San Vicente Ferrer cerca de Toledo en 1391, que, según Acosta Elías, estaba en el aljama de Toledo. Se llamaba también 'Vega Baja de San Martín'.<br /><br />Para complicar las cosas aún más, existe el pueblo de San Martín de la Vega en la Comunidad de Madrid, al sur de Getafe.<br />",,1993-05-09,FAULHABER,2024-05-16,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://database.factgrid.de/wiki/Item:Q806479,FactGrid,2024-03-10,Villamartín
BETA geoid 1535,GEOGRAPHY*NAME_CLASS*U,Villafáfila,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1683,,,,,,,,BETA bibid 8603,,,Q356746,,,,,,,,,,,,,,,,1993-05-27,FAULHABER,2024-05-16,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://database.factgrid.de/wiki/Item:Q356746,Wikidata,2024-05-16,Villafáfila
BETA geoid 1536,GEOGRAPHY*NAME_CLASS*U,Montánchez,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1538,,,,,,,,BETA bibid 2650,,312,,,,,,,,,,,,,,,,,1993-05-27,FAULHABER,2024-05-16,FAULHABER,,,,,Montánchez
