INSID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA insid 5470,INSTITUTIONS*NAME_CLASS*U,Casa de Fonda,?,1700,,1800.0,,Gómez Moreno,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,BETA bibid 3750,,,,,,,,,,,,,,,,,,,2018-06-30,FAULHABER,2024-02-22,FAULHABER,,,,,Casa de Fonda
BETA insid 5471,INSTITUTIONS*NAME_CLASS*U,Heredia (familia),,,,,,BNE MSS/12597,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1025,,,,,,BNE MSS/12597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30,FAULHABER,,,,,,,Córdoba: Heredia (familia)
BETA insid 5472,INSTITUTIONS*NAME_CLASS*U,Concejo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*COUNCIL,INSTITUTIONS*TYPE*MUN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30,FAULHABER,,,,,,,Palencia: Concejo
BETA insid 5473,INSTITUTIONS*NAME_CLASS*U,Herederos del impresor Juan Gracián,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1030,,1588,,,,BL 12403.b.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30,FAULHABER,2018-06-30,FAULHABER,,,,,Burgos: Herederos del impresor Juan Gracián
BETA insid 5474,INSTITUTIONS*NAME_CLASS*U,Mena Benamejí (familia),,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30,FAULHABER,2022-09-09,FAULHABER,,,,,Mena Benamejí (familia)
BETA insid 5475,INSTITUTIONS*NAME_CLASS*U,Casa de Figueroa,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30,FAULHABER,,,,,,,Casa de Figueroa
BETA insid 5476,INSTITUTIONS*NAME_CLASS*U,Casa de Coronel y Zayas,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,BETA bibid 1164,,385,,,,,,,,,,,,,,,,,2018-06-30,FAULHABER,2018-06-30,FAULHABER,,,,,Casa de Coronel y Zayas
BETA insid 5477,INSTITUTIONS*NAME_CLASS*U,Casa de Cabeza de Vaca,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30,FAULHABER,,,,,,,Casa de Cabeza de Vaca
BETA insid 5478,INSTITUTIONS*NAME_CLASS*U,Biblioteca de Los Caros de València,,,,,,BNE INC/1354,,,,,,,,,,,INSTITUTIONS*CLASS*BIBL,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1098,,1800,?,1900,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BNE INC/1354: Ex-libris armorial “BIBLIOT. DE LOS CAROS | Valencia”. El escudo, sostenido por 2 galgos y surmontado de una corona de la que surge un perro, lleva un brazo armado que sale del lado de la derecha, empuñando una espada<br />",,2018-06-30,FAULHABER,2022-09-13,FAULHABER,,,,,Biblioteca de Los Caros de València
BETA insid 5479,INSTITUTIONS*NAME_CLASS*U,Casa de Velasco,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,BETA bibid 6153,,,,,,,,,,,,,,,,,,,2018-06-30,FAULHABER,2018-06-30,FAULHABER,,,,,Casa de Velasco
BETA insid 5480,INSTITUTIONS*NAME_CLASS*U,Sangorski & Sutcliffe,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BI,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1245,,1901-10-01,,1983,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30,FAULHABER,2023-02-04,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bookbinding.co.uk/Sangorski.htm,,2008-11-27,London: Sangorski & Sutcliffe
BETA insid 5481,INSTITUTIONS*NAME_CLASS*U,Casa de Guzmán,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,BETA bibid 7960,,,,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,2022-11-04,FAULHABER,,,,,Casa de Guzmán
BETA insid 5482,INSTITUTIONS*NAME_CLASS*U,Casa de Herrera,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,,,,,,,Casa de Herrera
BETA insid 5483,INSTITUTIONS*NAME_CLASS*U,Casa de López de Ayala,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,,,,,,,Casa de López de Ayala
BETA insid 5484,INSTITUTIONS*NAME_CLASS*U,Pinós (familia),,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,2018-07-02,FAULHABER,,,,,Pinós (familia)
BETA insid 5485,INSTITUTIONS*NAME_CLASS*U,Mejía (familia),,1600,,1700.0,,Ripoll 37,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,BETA bibid 5286,,37,879,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,2022-09-10,FAULHABER,,,,,Mejía (familia)
BETA insid 5486,INSTITUTIONS*NAME_CLASS*U,Casa de Estúñiga,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,2022-09-09,FAULHABER,,,,,Casa de Estúñiga
BETA insid 5487,INSTITUTIONS*NAME_CLASS*U,Herederos del impresor Juan de Junta,,1558,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1016,,1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,2018-07-02,FAULHABER,,,,,Salamanca: Herederos del impresor Juan de Junta
BETA insid 5488,INSTITUTIONS*NAME_CLASS*U,Embajadores al concilio de Basilea,,1434-09-04,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*G,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1443,,1434-09-04,,,,BNE RES/27,,,,,,,,,,,BETA bibid 3919,,70,20,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,2018-07-02,FAULHABER,,,,,Basel: Embajadores al concilio de Basilea
BETA insid 5489,INSTITUTIONS*NAME_CLASS*U,Casa de Mendoza,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,BETA bibid 2313,,,,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,2018-07-02,FAULHABER,,,,,Casa de Mendoza
BETA insid 5490,INSTITUTIONS*NAME_CLASS*U,Casa de Ayala,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,BETA bibid 4798,,,,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,2018-07-02,FAULHABER,,,,,Casa de Ayala
BETA insid 5491,INSTITUTIONS*NAME_CLASS*U,Casa de Cadaval,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1423,,,,,,,,,,,,,,,,,BETA bibid 4738,,,,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,2018-07-02,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://pt.wikipedia.org/wiki/Duque_de_Cadaval,Wikipedia,2014-04-29,Casa de Cadaval
BETA insid 5492,INSTITUTIONS*NAME_CLASS*U,Ruiz (familia),,,,,,BNE MSS/12597,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,2018-07-02,FAULHABER,,,,,Córdoba: Ruiz (familia)
BETA insid 5493,INSTITUTIONS*NAME_CLASS*U,Quesada (familia),,,,,,BNE MSS/12597,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-02,FAULHABER,,,,,,,Córdoba: Quesada (familia)
BETA insid 5494,INSTITUTIONS*NAME_CLASS*U,Duques de Híjar,,1483-04-16,,,,Wikipedia,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1122,,,,,,Wikipedia,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-07-09,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Ducado_de_H%C3%ADjar,Wikipedia,2018-07-09,Duques de Híjar
BETA insid 5495,INSTITUTIONS*NAME_CLASS*U,Biblioteca Pública de San Acacio de Sevilla,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 1003,,1749-10-06,,,,Álvarez Márquez,INSTITUTIONS*CLASS*BIBL,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1003,,,,,,,,,,,,,,,,,BETA bibid 6900,,389,,,,,,,,,,,,,,,,,2018-09-04,FAULHABER,2022-11-29,FAULHABER,,,,,Biblioteca Pública de San Acacio de Sevilla
BETA insid 5496,INSTITUTIONS*NAME_CLASS*U,Santa Ana de Tendilla,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OSH,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1175,,1473-08-25,,,,Paz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-28,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.uam.es/personal_pdi/ciencias/depaz/mendoza/tendreta.htm,J.L.G. de Paz,2018-09-28,Santa Ana de Tendilla
BETA insid 5497,INSTITUTIONS*NAME_CLASS*U,Hospital de Tendilla,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*HOSPITAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1175,,,,,,Paz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-28,FAULHABER,2022-09-13,FAULHABER,,,,,Hospital de Tendilla
BETA insid 5498,INSTITUTIONS*NAME_CLASS*U,Iglesia de Santa María Magdalena de Mondéjar,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CHURCH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1266,,1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-28,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.mondejar.net/mondejar/iglesia.htm,Wikipedia,2018-09-28,Iglesia de Santa María Magdalena de Mondéjar
BETA insid 5499,INSTITUTIONS*NAME_CLASS*U,Ciudadanos de Pamplona,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*G,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1077,,,,,,,,,,,,,,,,,BETA bibid 3343,,168,,,,,,,,,,,,,,,"Carta de Felipe de Navarra 'a todos los nobles, ricos hombres, honorables burgueses, ciudadanos, mercaderes y otras cualesquier personas de la noble ciudad de Pamplona”",,2018-12-16,FAULHABER,,,,,,,Ciudadanos de Pamplona
BETA insid 5500,INSTITUTIONS*NAME_CLASS*U,Bibliothèque de Bourgogne de Bruxelles,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BIBL,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2127,,,,,,,,,,,,,,,,,BETA bibid 4161,,239,BR*,,,,,,,,,,,,,,Nombre antiguo de la Bibliothèque Royale Albert I bajo dominio francés,,2019-02-08,FAULHABER,2022-09-13,FAULHABER,,,,,Bibliothèque de Bourgogne de Bruxelles
BETA insid 5501,INSTITUTIONS*NAME_CLASS*U,Santa María de Montemayor de Moguer,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CHURCH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1471,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-03-07,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Ermita_de_Montemayor_(Moguer),Wikipedia,2019-03-07,Santa María de Montemayor de Moguer
BETA insid 5502,INSTITUTIONS*NAME_CLASS*U,Librairie Ancienne Leo S. Olschki,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-09,FAULHABER,2019-03-09,FAULHABER,,,,,Firenze: Librairie Ancienne Leo S. Olschki
BETA insid 5503,INSTITUTIONS*NAME_CLASS*U,Convento de los Capuchinos de Sevilla,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OFMCAP,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1718,,1627,,,,Wikipedia,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-22,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Convento_de_los_Capuchinos_(Sevilla),Wikipedia,2019-04-22,Sevilla (archidiócesis): Convento de los Capuchinos de Sevilla
BETA insid 5504,INSTITUTIONS*NAME_CLASS*U,Colegio de San Alberto de Sicilia de Sevilla,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*COLLEGE,INSTITUTIONS*TYPE*OCAM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1003,,1603,,,,Wikipedia,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-05-03,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Iglesia_de_San_Alberto_(Sevilla),Wikipedia,2019-05-04,Colegio de San Alberto de Sicilia de Sevilla
BETA insid 5505,INSTITUTIONS*NAME_CLASS*U,Convento del Carmen de Sevilla,,,,,,Wikipedia,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OCAM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1003,,1358,,,,Wikipedia,,,BETA insid 5504,,1603.0,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-05-03,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Casa_grande_del_Carmen_(Sevilla),Wikipedia,2019-05-04,Convento del Carmen de Sevilla
BETA insid 5506,INSTITUTIONS*NAME_CLASS*U,Moros de Marbella,,1492,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*G,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-13,FAULHABER,,,,,,,Málaga: Moros de Marbella
BETA insid 5507,INSTITUTIONS*NAME_CLASS*U,Yale University Library,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BIBL,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-12,FAULHABER,2022-11-29,FAULHABER,,,,,New Haven: Yale University Library
BETA insid 5508,INSTITUTIONS*NAME_CLASS*U,Ordo Fratrum Minorum Capuccinorum,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*RELIGIOUSORDER,INSTITUTIONS*TYPE*OFMCAP,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1029,,1528-07-03,,,,{I}DHEE{/I},,,,,,,,,,,BETA bibid 1936,I,340-42,,,,,,,,,,,,,,,,,2019-06-18,FAULHABER,2022-09-09,FAULHABER,,,,,Italia (nación): Ordo Fratrum Minorum Capuccinorum
BETA insid 5509,INSTITUTIONS*NAME_CLASS*U,Biblioteca Farnese di Roma,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 1196,,1549-11-10,ad quem,,,,INSTITUTIONS*CLASS*BIBL,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2743,,1650,ca.,,,Gómez Galán 2017,,,,,,,,,,,BETA bibid 8016,,118n,,,,,,,,,,,,,,,"Gómez Galán 2017:118n: “La biblioteca, fundada por Pablo III (Alessandro Farnesio), pasó en 1565 a su nieto Alessandro (duque de Parma), quien la legó a su hijo Eduardo. A mitad del siglo XVII la biblioteca fue trasladada a Parma y en 1736 fue finalmente transferida a Nápoles por Carlos de Borbón (Farnesio por vía materna), al ser nombrado rey de Nápoles.”",,2019-07-02,FAULHABER,2022-11-29,FAULHABER,,,,,Parma: Biblioteca Farnese di Roma
BETA insid 5510,INSTITUTIONS*NAME_CLASS*U,Islam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-10,FAULHABER,2023-04-21,FAULHABER,,,,,Islam
BETA insid 5511,INSTITUTIONS*NAME_CLASS*U,Museo de Santa Cruz de Toledo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MUSE,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-24,FAULHABER,2022-09-13,FAULHABER,,,,,Museo de Santa Cruz de Toledo
BETA insid 5512,INSTITUTIONS*NAME_CLASS*U,Marqueses de Valdeterrazo,,1864-10-31,,,,,INSTITUTIONS*MILESTONE_CLASS*C,por Isabel II,,,,1864-10-31,,,,Wikipedia,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1181,,,,,,Wikipedia,,,,,,,,,,INSTITUTIONS*RELATED_BIBCLASS*CAT,BETA bibid 8036,,934,,,,,,,,,,,,,,,"Título concedido por Isabel II a Antonio González y González, presidente del Consejo de Ministros",,2019-07-24,FAULHABER,2019-07-24,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Marquesado_de_Valdeterrazo,Wikipedia,2019-07-24,Astorga: Marqueses de Valdeterrazo
BETA insid 5514,INSTITUTIONS*NAME_CLASS*U,Casa de Fonseca,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNE MSS/17819: leyenda en su escudo: “Lux in tenebris. Lucet et tenebre eam non comprehenderunt”,,2019-08-31,FAULHABER,2020-04-16,FAULHABER,,,,,Casa de Fonseca
BETA insid 5515,INSTITUTIONS*NAME_CLASS*U,Stadtbibliothek Leipzig,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BIBL,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-16,FAULHABER,2022-09-13,FAULHABER,,,,,Stadtbibliothek Leipzig
BETA insid 5516,INSTITUTIONS*NAME_CLASS*U,Escritorio de los {I}Morales de Job{/I},,,,,,,INSTITUTIONS*MILESTONE_CLASS*FL,,,,,1450,ca.,,,Avenoza,INSTITUTIONS*CLASS*SCRIPTORIUM,,,,,,,,,,,,,,,,,,,,,BETA bibid 7534,,,,,,,,,,,,,,,,,"Avenoza 2015: 275: “BN MSS/10136-10138, Alba 63, 71, 63bis y 64 [BNE RES/292-RES/295] y Esc. b-II-10 y b-II-11 comparten unos mismos usos gráficos (reclamos encapsulados y decorados con un trazo rojo, forma de iniciales decoradas trazadas por el copista) e incluso semejanzas paleográficas …<br /><br />La comparación entre estos grupos de manuscritos (BN y Alba-- traducción de Ayala—y Escorial b-II-10 y b-II-11 –traducción anónima--) nos lleva a proponer que todos ellos fueron copiados en un mismo {I}scriptorium{/I}, que debió de ser un centro relativamente importante, tratándose en todos los casos de ejemplares realizados sobre buen pergamino. Esto nos lleva a sugerir que se trataba de un {I}scriptorium{/I} especializado en copiar {I}Morales{/I} de Gregorio Magno.’’<br /><br />{I}ibid{/I} 276-77: “De un mismo taller saldrían tres copias de los {I}Moralia{/I}, dos en la versión de Pero López de Ayala y una de la versión anónima. … Llegados a este punto ¿podemos hablar de un taller especializado en copiar {I}Morales{/I}? Partimos de algunas certezas: disponía de originales de las dos versions; empleaba pergamino de buena calidad; trabajaban para el taller buenos miniaturistas; mantenía unos mismos usos gráficos y de disposición de la página; acudía a dos tipos de proporción: rectángulo de Pitágoras y doble rectángulo de Pitágoras (casi exactas); a cada tipo de proporción correspondía un tamaño de códice (folio o gran folio) y un núm. de líneas por folio (ca. 45-50 / ca. 38); empleaba sistemas de ordenación de cuadernos alfanuméricos o numéricos (no siempre visibles; los rubricadores tendían a decorar los reclamos con un trazo rojo que los envolvía.”<br /><br />Versión anónima:<br /><br />Esc. b.II.10 (manid 1580): folio; 38 ll.; rectángulo de Pitágoras 1.35<br />Esc. b.II.11 (manid 1581): folio: 38 ll.; rectángulo de Pitágoras 1.35<br /><br />Versión de López de Ayala:<br /><br />RES/292= Alba 63 (manid 4815) : folio; 35 ll.; rectángulo de Pitágoras 1.32<br />RES/293 = Alba 71 (manid 5220) : folio; 32 ll.; rectángulo de Pitágoras 1.35<br />RES/294 = Alba 63bis (manid 4817) : folio; 35 ll.; rectángulo de Pitágoras 1.30<br />RES/295 = Alba 64 (manid 4816) : folio; 36 ll.; rectángulo de Pitágoras 1.38<br /><br />MSS/10136 (manid 1906) : folio mayor; 45 ll.; doble rectángulo de Pitágoras<br />MSS/10137 (manid 1907) : folio mayor; 48 ll.; doble rectángulo de Pitágoras 1.51<br />MSS/10138 (manid 1892) : folio mayor; 49 ll.; doble rectángulo de Pitágoras 1.51",,2019-11-01,FAULHABER,2019-11-02,FAULHABER,,,,,Escritorio de los {I}Morales de Job{/I}
BETA insid 5517,INSTITUTIONS*NAME_CLASS*U,William Salloch [firm],,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1135,,1939,ca.,,,,,,,,,,,,,INSTITUTIONS*RELATED_BIBCLASS*CAT,BETA bibid 4390,,,Z999 .W533,,,,,,,,,,,,,,"International League of Antiquarian Booksellers: “William and Marianne Salloch founded their company WILL IAM SALLOCH. Old, Rare and Scholarly Books, 344 E 17th Street, New York, in the year 1939. While William Salloch joined the US Army in 1942, his wife Marianne kept up the business which was moved to Greenwich Village in 1946. This was the beginning of an impressive career in the rare book trade: William and Marianne Salloch specialized in incunables, manuscripts and Renaissance and Baroque literature. They published 422 catalogues – many of them became important reference tools.”<br /><br />Faulhaber 2019: la librería se trasladó a Ossining, NY, en 1964, según el catálogo OskiCat de Berkeley<br /><br />",,2019-11-14,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,https://ilab.org/articles/william-salloch,International League of Antiquarian Booksellers,2019-11-14,New York: William Salloch [firm]
BETA insid 5518,INSTITUTIONS*NAME_CLASS*U,Consejo Real de Navarra,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CONSEJO,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-15,FAULHABER,2022-04-06,FAULHABER,,,,,Navarra (reino): Consejo Real de Navarra
BETA insid 5519,INSTITUTIONS*NAME_CLASS*U,Università di Catania,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-09,FAULHABER,2022-09-13,FAULHABER,,,,,Università di Catania
