LIBID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,ADDRESS,CITY,STATE,COUNTRY,PCODE,PHONE,PHONE_LOC,TELEX,CONTACT_FNAME,CONTACT_LNAME,CONTACT_TITLE,CONTACT_SALUTATION,CONTACT_POSITION,CONTACT_PHONE,CONTACT_EMAIL,CONTACT_TYPE,LIBRARY_HOURS,LIBRARY_CLOSED,LIBRARY_DOCUMENTS,LIBRARY_FACILITIES,CALL_TYPE,CALL_DATE,CALL_PERSON,CALL_NOTE,LIBCODE_CLASS,LIBCODE,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA libid 315,LIBRARY*NAME_CLASS*SHORT,Nazionale,,,,,,Mancuso,Viale del Castro Pretorio 105,Roma,,Italia,00185,39 0649891,LIBRARY*PHONE_LOC*MAIN,,Osvaldo,Avallone,Direttore,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2665,,12,,,BETA geoid 1029,,BETA subid 1292,,,,,,,,1989-06-14,FAULHABER,2016-11-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bncrm.librari.beniculturali.it/,Roma Biblioteca Nazionale,2011-08-08,Roma: Nazionale
BETA libid 317,LIBRARY*NAME_CLASS*SHORT,Municipale,,,,,,,3 rue Jacques Villon,Rouen,,France,7600,+33 02 76 08 80 88,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA bibid 8631,,,,,BETA geoid 1002,,BETA subid 1289,,,,,,,,1989-06-14,FAULHABER,2022-05-06,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://rnbi.rouen.fr/fr/page-descriptive/biblioth%C3%A8que-patrimoniale-villon,Rouen Bibl. Patrimoniale,2021-07-18,Rouen: Municipale
BETA libid 318,LIBRARY*NAME_CLASS*SHORT,Stiftsbibliotek,,,,,,,Klosterhof 6D,St. Gallen,,Schweiz,9000,+41 71 227 34 16,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 2237,,BETA subid 1302,,,,,,,,1989-06-14,FAULHABER,2018-06-24,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.stibi.ch/,Sankt Gall Stiftsbibliothek,2018-06-24,St. Gallen: Stiftsbibliotek
BETA libid 319,LIBRARY*NAME_CLASS*SHORT,Archivo del Ayuntamiento,,,,,,,"Paseo de los Nogales, 7",Salamanca,,España,37005,923.282.794,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,0900-1400,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.archivoscastillayleon.jcyl.es/web/jcyl/ArchivosCastillaYLeon/es/Plantilla100Detalle/1265625752605/DirectorioPadre/1263825258845/DirectorioPadre,Archivos de Castilla y León,2013-10-23,Salamanca: Archivo del Ayuntamiento
BETA libid 320,LIBRARY*NAME_CLASS*SHORT,Caja Duero,,,,,,,,Salamanca,,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,"Según Wikipedia, la institución ha tenido una accidentada historia financiera desde 1991. En 2011 empezo a llamarse “Banco de Caja España de Inversiones, Salamanca y Soria, Caja de Ahorros y Monte de Piedad'. vendido a UniCaja en 2014. Se transformó en Fundación España Duero, con sede en el Edificio Botines de León.<br /><br />No queda claro si los fondos de biblioteca quedan en su lugar original en Salamanca o han sido trasladada a otro lugar.",,1989-06-14,FAULHABER,2016-12-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Caja_Duero,Wikipedia,2016-12-12,Salamanca: Caja Duero
BETA libid 321,LIBRARY*NAME_CLASS*SHORT,Universidad,,,,,,,Edificio Escuelas Mayores,Salamanca,,España,37008,+34 923 294500 Ext. 1195,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 3497,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2019-02-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://sabus.usal.es/,BU Salamanca,2011-10-27,Salamanca: Universidad
BETA libid 322,LIBRARY*NAME_CLASS*SHORT,Studienbibliothek,,,,,,,,Salzburg,,Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-06-14,FAULHABER,2002-04-12,FAULHABER,,,,,Salzburg: Studienbibliothek
BETA libid 323,LIBRARY*NAME_CLASS*SHORT,Casa del Libro,,,,,,,255 calle del Cristo,San Juan,PR,U.S.,00901,(787) 723-0354,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-06-14,FAULHABER,2011-08-06,FAULHABER,,,,,San Juan: Casa del Libro
BETA libid 324,LIBRARY*NAME_CLASS*SHORT,Huntington,,,,,,,1151 Oxford Road,San Marino,CA,U.S.,91108,(626) 405-2100,LIBRARY*PHONE_LOC*Principal,,David,Zeidberg,Mr.,Dear David,Avery Director of the Library (2016),(626) 405-2176,dzeidberg@huntington.org,LIBRARY*CONTACT_TYPE*M,,,,,LIBRARY*CALL_TYPE*V,,Charles Faulhaber,Looked at unique Huntington incunabula,,,,,,,,,,,,,,,,,,,,,,,,BETA bibid 8508,,,,BETA bioid 2637,BETA geoid 1837,,BETA subid 1307,,,,,,Faulhaber 2020 catalogó los incunables adqueridos a los Maggs. Bros. de Londres a través del librero Otto H.F. Vollbehr<br />,,1989-06-14,FAULHABER,2024-02-11,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.huntington.org/,Huntington,2024-02-11,San Marino: Huntington
BETA libid 325,LIBRARY*NAME_CLASS*SHORT,Menéndez Pelayo,,,,,,,"Rubio, 6",Santander,Cantabria,España,19001,942 23 45 34,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,0900-1330 l-s,julio - septiembre,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 1016,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-20,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bibliotecademenendezpelayo.org/default.aspx?op=0&htmlTarget=principal.htm,Biblioteca Menéndez Pelayo,2011-05-29,Santander: Menéndez Pelayo
BETA libid 326,LIBRARY*NAME_CLASS*SHORT,Universidade,,,,,,,"Travesía de Fonseca, s/n",Santiago de Compostela,A Coruña,España,15702,981563100,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-21,FAULHABER,,,,,Santiago de Compostela: Universidade
BETA libid 328,LIBRARY*NAME_CLASS*SHORT,Archivo Capitular,,,,,,,"C/ Marqués del Arco, 1",Segovia,,España,40001,921 46 22 05,LIBRARY*PHONE_LOC*MAIN,,Hilario,Sanz y Sanz,P.,Reverendo Padre,Director (1990),(911) 41 17 72,,LIBRARY*CONTACT_TYPE*M,l-v 0900-1300,agosto,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,430-32,114,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2020-04-06,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://catedralsegovia.es/archivo-capitular/,Segovia Archivo Capitular,2020-04-06,Segovia: Archivo Capitular
BETA libid 329,LIBRARY*NAME_CLASS*SHORT,"Nasarre, Manuel",,,,,,,,Sena,Huesca,España,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA bibid 1017,,242,2271,BETA bioid 2986,BETA geoid 1004,,BETA subid 1304,,,,,,¿Biblioteca del s. XIX? Véase el bioid 2986 para un listado de los libros que le pertenecieron cuyo paradero se conoce,,1989-06-14,FAULHABER,2016-12-20,FAULHABER,,,,,"Sena: Nasarre, Manuel"
BETA libid 330,LIBRARY*NAME_CLASS*SHORT,Archivo Municipal,,,,,,,,Sepúlveda,Segovia,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-19,FAULHABER,,,,,Sepúlveda: Archivo Municipal
BETA libid 331,LIBRARY*NAME_CLASS*SHORT,Academia de Buenas Letras,,,,,,,,Sevilla,,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-21,FAULHABER,,,,,Sevilla: Academia de Buenas Letras
BETA libid 332,LIBRARY*NAME_CLASS*SHORT,Ayuntamiento,,,,,,,,Sevilla,,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-19,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.sevilla.org/impe/sevilla/contenido?pag=/contenidos/cultura/tramites/Tramite3&idActivo=C644&idSeccion=C644,,2009-08-15,Sevilla: Ayuntamiento
BETA libid 333,LIBRARY*NAME_CLASS*SHORT,"Camacho Baños, Ángel",,,,1957.0,,Torres Santo Domingo,,Sevilla,,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 5085,,,,BETA bioid 6150,BETA geoid 1004,,BETA subid 1304,,,,,,Torres Santo Domingo: Camacho Baños murió en 1957. Se desconoce el paradero de su biblioteca. Véase el bioid 6150 para un listado de los libros que le pertenecieron,,1989-06-14,FAULHABER,2016-12-21,FAULHABER,,,,,"Sevilla: Camacho Baños, Ángel"
BETA libid 334,LIBRARY*NAME_CLASS*SHORT,Colombina,,,,,,,"Alemanes, s/n",Sevilla,,España,41004,954 56 07 69,LIBRARY*PHONE_LOC*MAIN,,Nuria,Casquete de Prado Sagrera,D.{SS}a{ES},,Directora (2009),,,,invierno (1/1 a 15/6 y 15/9 a 31/12): l-v 0900-1400; l-j 16’30-19’30,domingos,,LIBRARY*FACILITIES*MICROFILM,LIBRARY*CALL_TYPE*V,1991-11-20,Charles Faulhaber,,LIBRARY*LIBCODE_CLASS*MEC,SE-BICOCA,LIBRARY*CLASS*ECCL,LIBRARY*TYPE*SPEC,,,,,,,,,,LIBRARY*RELATED_INSCLASS*CFR,,BETA insid 1415,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 4981,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,"Los estantes 1-15 y 118-119 corresponden a la Biblioteca Colombina; los restantes, a la Biblioteca Capitular",,1989-06-14,FAULHABER,2021-08-08,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.icolombina.es/colombina/,Institución Colombina,2017-02-12,Sevilla: Colombina
BETA libid 335,LIBRARY*NAME_CLASS*SHORT,"Medinaceli, Duque de (Archivo Ducal)",,,,,,,,Sevilla,,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-20,FAULHABER,,,,,"Sevilla: Medinaceli, Duque de (Archivo Ducal)"
BETA libid 336,LIBRARY*NAME_CLASS*SHORT,Universidad,,,,,,,,Sevilla,,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 4267,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2018-09-07,FAULHABER,,,,,Sevilla: Universidad
BETA libid 337,LIBRARY*NAME_CLASS*SHORT,Comunale,,,,,,,,Siena,,Italia,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2665,,11,,,BETA geoid 1029,,BETA subid 1292,,,,,,,,1989-06-14,FAULHABER,2016-11-25,FAULHABER,,,,,Siena: Comunale
BETA libid 338,LIBRARY*NAME_CLASS*SHORT,Seminario Conciliar,,,,,,,,Sigüenza,Guadalajara,España,,,,,,Padre bibliotecario,,Reverendo padre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-19,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.seminariomadrid.org/,,2009-08-15,Sigüenza: Seminario Conciliar
BETA libid 339,LIBRARY*NAME_CLASS*CURRENT,Archivo General de Simancas,,,,,,,"Calle Miravete, 8",Simancas,Valladolid,España,47130,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2017-05-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.mecd.gob.es/cultura-mecd/areas-cultura/archivos/mc/archivos/ags/portada.html,Archivos Estatales,2017-05-21,Simancas: Archivo General
BETA libid 340,LIBRARY*NAME_CLASS*SHORT,Pública,,,,,,,"C/ Nicolás Rabal, 25",Soria,,España,42003,975 221 800,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,l-v 0900-2100,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-07-28,FAULHABER,2016-12-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.jcyl.es/web/jcyl/pr/es/Bibliotecas/Page/BibliotecasPlantillaHomeBPPColumnaDcha/1190354141861/_/_/_?asm=jcyl,Bibliotecas de Castilla y León,2011-08-07,Soria: Pública
BETA libid 341,LIBRARY*NAME_CLASS*SHORT,Laurence Witten Rare Books,,,,,,,,Southport,CT,U.S.,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*BKDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-06-14,FAULHABER,2009-10-21,FAULHABER,,,,,Southport: Laurence Witten Rare Books
BETA libid 342,LIBRARY*NAME_CLASS*SHORT,Kungliga,,,,,,,Humlegården,Stockholm,,Sverige,SE-102 41,+46 (0) 10 709 30 00,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,l-j 9-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1392,,BETA subid 1301,,,,,,,,1989-06-14,FAULHABER,2016-11-29,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,kungl.biblioteket@kb.se,KB (en inglés),2010-10-17,Stockholm: Kungliga
BETA libid 343,LIBRARY*NAME_CLASS*SHORT,College,,,,,,,,Stonyhurst,"Clitheroe, Lancashire",United Kingdom,BB7 9PZ,01254 826345,LIBRARY*PHONE_LOC*MAIN,,Jan,Graffius,Curator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 2543,,BETA subid 1293,,,,,,,,1989-06-14,FAULHABER,2016-11-26,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.stonyhurst.ac.uk/page/?title=Historical+Collections+%26+Archives&pid=22,Stonyhurst College,2012-04-10,Stonyhurst: College
BETA libid 344,LIBRARY*NAME_CLASS*SHORT,Université,,,,,,,6 place de la République,Strasbourg,,France,67070,,,,,,,,,,,,septiembre - junio l-s 1000-2200 d 1400-2200,días feriados,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,BETA bibid 6987,,,,,BETA geoid 1002,,BETA subid 1289,,,,,,,,1989-06-14,FAULHABER,2017-01-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bnu.fr/,ABES SUDOC,2017-01-12,Strasbourg: Université
BETA libid 345,LIBRARY*NAME_CLASS*SHORT,Württembergische Landesbibliothek,,,,,,,Konrad-Adenauer-Str. 8,Stuttgart,,Deutschland,D-70173,+49 711-212-4454,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1248,,BETA subid 1291,,,,,,,,1989-06-14,FAULHABER,2016-11-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.wlb-stuttgart.de/,,2012-01-02,Stuttgart: Württembergische Landesbibliothek
BETA libid 346,LIBRARY*NAME_CLASS*SHORT,Provincial,,,,,,,,Tarragona,,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-21,FAULHABER,,,,,Tarragona: Provincial
BETA libid 348,LIBRARY*NAME_CLASS*SHORT,Universidad,,,,,,,"C/ Delegado Barreto, s/n",La Laguna de Tenerife,Canarias,España,38207,922317830,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 1631,,5,,,BETA geoid 1004,,BETA subid 1304,,,,,,"López Estrada 1947:5:.“El fondo principal procede, pues, de la Biblioteca de los dominicos, y también vino a parar aquí la que sería probablemente importante Biblioteca de los Agustinos”.<br /> <br />Según el mismo la Biblioteca Universitaria creada en 1817 se incorporó al Instituto y a partir de 1852 tomó el nombre de Biblioteca Provincial y del Instituto de Canarias que sólo en 1943 pasó a ser Biblioteca Universitaria",,1989-06-14,FAULHABER,2016-12-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bbtk.ull.es/view/institucional/bbtk/Inicio/es,U. de La Laguna,2012-04-04,La Laguna de Tenerife: Universidad
BETA libid 349,LIBRARY*NAME_CLASS*SHORT,Sociedad Económica Turolense de Amigos del País,,,,,,,,Teruel,,España,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_INSCLASS*CFR,,BETA insid 5547,,,,,,,,BETA bibid 4928,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,"¿{I}Nunc{/I}?<br /><br />El Ms. 1-4, del {I}Fuero de Teruel{/I} ha pasado a Teruel: AHP<br />",,1989-06-14,FAULHABER,2023-10-30,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.enciclopedia-aragonesa.com/voz.asp?voz_id=11850,Gran Enciclopedia Aragonesa,2016-12-20,Teruel: Sociedad Económica Turolense de Amigos del País
BETA libid 350,LIBRARY*NAME_CLASS*SHORT,Museum Meermanno,,,,,,,Prinsessegracht 30,Haag,,Nederland,2514,+070 34 62 700,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA bibid 3760,,113,30,,BETA geoid 1820,,BETA subid 1297,,,,,,,,1989-06-14,FAULHABER,2022-02-20,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.meermanno.nl/,Museum Meermanno,2011-10-11,Haag: Museum Meermanno
BETA libid 351,LIBRARY*NAME_CLASS*SHORT,Biblioteca Capitular,,,,,,,Santa Iglesia Catedral Primada,Toledo,,España,E-45001,+ (34) 925 21 24 23,LIBRARY*PHONE_LOC*MAIN,,Ángel,Fernández Collado,Dr.,Reverendo Padre,Canónigo Archivero y Bibliotecario adjunto (2013),,,,0900-1400 lunes-viernes,1 de septiembre a 30 de junio,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 2276,I,477-82,129,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2023-05-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.catedralprimada.es/es/info/archivo/la-biblioteca-capitular/,Catedral de Toledo,2020-12-04,Toledo: Biblioteca Capitular
BETA libid 352,LIBRARY*NAME_CLASS*SHORT,Catedral (Obra y Fábrica),,,,,,,,Toledo,,España,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-20,FAULHABER,,,,,Toledo: Catedral (Obra y Fábrica)
BETA libid 353,LIBRARY*NAME_CLASS*SHORT,Biblioteca de Castilla-La Mancha,,,,,,,Cuesta de Carlos V s/n (Alcázar de Toledo),Toledo,,España,45001,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 1030,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-20,FAULHABER,,,,,Toledo: Biblioteca de Castilla-La Mancha
BETA libid 354,LIBRARY*NAME_CLASS*SHORT,Nazionale,,,,,,,Piazza Carlo Alberto 3,Torino,Torino,Italia,10123,,,,Roberto,Di Carlo,Direttore,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1029,,BETA subid 1292,,,,,,,,1989-06-14,FAULHABER,2016-11-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bnto.librari.beniculturali.it/,Biblioteca Nazionale Universitaria,2011-06-25,Torino: Nazionale
BETA libid 355,LIBRARY*NAME_CLASS*SHORT,Universitet,,,,,,,"Carolina Rediviva, Dag Hammarskjölds väg 1",Uppsala,,Sverige,,018-471 39 00,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,"l-mi 0900-1630, j 0900-1900, v 0900-1630",,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1392,,BETA subid 1301,,,,,,,,1989-06-14,FAULHABER,2016-11-29,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,info@ub.uu.se,Uppsala U.,2015-11-25,Uppsala: Universitet
BETA libid 356,LIBRARY*NAME_CLASS*SHORT,University of Illinois,,,,,,,,Urbana,IL,U.S.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-06-14,FAULHABER,2009-10-21,FAULHABER,,,,,Urbana: University of Illinois
BETA libid 357,LIBRARY*NAME_CLASS*SHORT,Rijksuniversiteit,,,,,,,,Utrecht,,nederland,3584 CS,+31 30 253 6601,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA bibid 3760,,129,54,,,,,,,,,,,,1989-06-14,FAULHABER,2016-06-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.uu.nl/library,Rijksuniversiteit Utrecht,2016-06-13,Utrecht: Rijksuniversiteit
BETA libid 358,LIBRARY*NAME_CLASS*SHORT,Arzobispal,,,,,,,,Valencia,,España,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-06-14,FAULHABER,2016-12-20,FAULHABER,,,,,Valencia: Arzobispal
BETA libid 359,LIBRARY*NAME_CLASS*SHORT,Catedral,,,,,,,Plaza Almoina,Valencia,,España,46003,(96) 331 81 27,,,Ramón,Robres Lluch,P.,Reverendo Padre,Director (1990),(96) 360 52 55,,LIBRARY*CONTACT_TYPE*M,17-19,del 24 de junio,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,II,153-54,98,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-17,FAULHABER,,,,,Valencia: Catedral
BETA libid 360,LIBRARY*NAME_CLASS*SHORT,Municipal Serrano Morales,,,,,,,Plaza Tetuán 3,Valencia,,España,46003,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,LIBRARY*RELATED_INSCLASS*CFR,,BETA insid 5375,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2018-02-17,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://xlpv.cult.gva.es/cginet-bin/abnetop/O7886/IDb51cb409?ACC=101,Generalitat de València,2018-02-17,Valencia: Municipal Serrano Morales
BETA libid 361,LIBRARY*NAME_CLASS*SHORT,Universidad Católica,,,,,,,"C/ Trinitarios, 3",Valencia,,España,46003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA bibid 3952,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-20,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,biblioteca@teologiavalencia.es,CCPBE,2015-11-01,Valencia: Universidad Católica
BETA libid 362,LIBRARY*NAME_CLASS*SHORT,Universitat,,,,,,,"C/ Nave, 2",València,,España,46003,963864556,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1989-06-14,FAULHABER,2016-12-20,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://biblioteca.uv.es/,BU València,2011-08-09,València: Universitat
