LIBID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,ADDRESS,CITY,STATE,COUNTRY,PCODE,PHONE,PHONE_LOC,TELEX,CONTACT_FNAME,CONTACT_LNAME,CONTACT_TITLE,CONTACT_SALUTATION,CONTACT_POSITION,CONTACT_PHONE,CONTACT_EMAIL,CONTACT_TYPE,LIBRARY_HOURS,LIBRARY_CLOSED,LIBRARY_DOCUMENTS,LIBRARY_FACILITIES,CALL_TYPE,CALL_DATE,CALL_PERSON,CALL_NOTE,LIBCODE_CLASS,LIBCODE,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA libid 989,LIBRARY*NAME_CLASS*SHORT,Municipale,,,,,,,,Troyes,,France,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-25,FAULHABER,2024-09-21,FAULHABER,,,,,Troyes: Municipale
BETA libid 989,LIBRARY*NAME_CLASS*CURRENT,Bibliothèque Municipale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 990,LIBRARY*NAME_CLASS*SHORT,Municipale,,,,,,,,Le Mans,,France,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3076,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 7468,,,,,,,,,,,,,,,2017-07-25,FAULHABER,2024-09-19,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://mediatheques.lemans.fr/iguana/www.main.cls?SUrl=MLM2ACCUEIL,Le Mans Médiathèque,2017-07-27,Le Mans: Municipale
BETA libid 990,LIBRARY*NAME_CLASS*CURRENT,Bibliothèque Municipale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 991,LIBRARY*NAME_CLASS*SHORT,Benediktinerabtei,,,,,,,Benediktinerkloster 1,Engelberg,,Schweiz,CH-6390,+41 (0)41 639 61 61,LIBRARY*PHONE_LOC*MAIN,,Guido,Muff,P.,,Stiftsbibliothekar,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-25,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,p.guido@kloster-engelberg.ch,Koster Wngelberg,2017-07-27,Engelberg: Benediktinerabtei
BETA libid 991,LIBRARY*NAME_CLASS*CURRENT,Stifstbibliothek Kloster Engelberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 995,LIBRARY*NAME_CLASS*SHORT,Comunale,,,,,,,Villa Fabbricotti,Livorno,,Italia,57127,0586/824511,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,invernale l-v 0830-1930 s 0830-1330,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-03,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.comune.livorno.it/_livo/it/servizi/8627/Villa-Fabbricotti.html,Comune di Livorno,2018-02-03,Livorno: Comunale
BETA libid 995,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Labronica F. D. Guerrazzi	,,,,,,,"Viale della Libertà, 30",,,,,,,,,,,,,,,,estivale (07/30 - 08/31) l-s 0830-1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*EMA,labronica@comune.livorno.it,Comune di Livorno,2018-02-03,
BETA libid 995,LIBRARY*NAME_CLASS*OTHR,Biblioteca Comunale Labronica Francesco Domenico Guerrazzi	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,http://anagrafe.iccu.sbn.it/isil/IT-LI0011,ICCU,2018-02-16,
BETA libid 995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,http://opacsol.comune.livorno.it/SebinaOpac/.dö0,Comunde di Livorno,2018-02-16,
BETA libid 998,LIBRARY*NAME_CLASS*SHORT,U. of Iowa,,,,,,,,Ames,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-10,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://search.lib.uiowa.edu/primo_library/libweb/action/search.do?vid=01IOWA,U. of Iowa,2018-02-10,Ames: U. of Iowa
BETA libid 998,LIBRARY*NAME_CLASS*CURRENT,University of Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 999,LIBRARY*NAME_CLASS*SHORT,Collegiata,,,,,,,Piazza S. Francesco d’Assisi 18,Broni,Pavia,Italia,27043,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-12,FAULHABER,2024-09-21,FAULHABER,,,,,Broni: Collegiata
BETA libid 999,LIBRARY*NAME_CLASS*CURRENT,Biblioteca della Collegiata S. Pietro Apostolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 1002,LIBRARY*NAME_CLASS*SHORT,Public,,,,,,,Deanery Road,Bristol,,UK,BS1 5TL,0117 9037250,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-17,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,bristol.library.service@bristol.gov.uk,Bristol,2018-02-17,Bristol: Public
BETA libid 1002,LIBRARY*NAME_CLASS*CURRENT,Bristol Public Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://www.librarieswest.org.uk/client/en_GB/default,Bristol,2018-02-17,
BETA libid 1003,LIBRARY*NAME_CLASS*SHORT,Mediathèque,,,,,,,30 Avenue Général de Gaulle,Albi,,France,81000,05 63 76 06 10,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-17,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://mediatheques.grand-albigeois.fr/,Communauté d’Agglomeration de l’Albigeois,2018-02-17,Albi: Mediathèque
BETA libid 1003,LIBRARY*NAME_CLASS*CURRENT,Mediathèque Pierre-Amalric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 1004,LIBRARY*NAME_CLASS*SHORT,Municipale,,,,,,,11 place Marey,Beaune,,France,21200,03.80.24.55.71,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-17,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,bibliotheque-gaspardmonge@mairie-beaune.fr,Beaune Bibl. Municipale,2018-02-17,Beaune: Municipale
BETA libid 1004,LIBRARY*NAME_CLASS*CURRENT,Bibliothèque Municipale Gaspard Monge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,http://beaune.bibli.fr/opac/index.php?lvl=infopages&pagesid=22,Beaune Bibl. Municipale,2018-02-17,
BETA libid 1005,LIBRARY*NAME_CLASS*SHORT,Médiathèque,,,,,,,Centre administratif et culturel des Unelles,Coutances,,France,50205,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-17,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://8622794940980364568.e-sezhame.fr/index,Coutances Mairie,2024-01-31,Coutances: Médiathèque
BETA libid 1005,LIBRARY*NAME_CLASS*CURRENT,Médiathèque du canton de Coutances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 1006,LIBRARY*NAME_CLASS*SHORT,Médiathèque Verlaine,,,,,,,Place de la Bibliothèque,Metz,,France,5700,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-17,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://bm.metz.fr/iguana/www.main.cls?SUrl=accueil,Metz,,Metz: Médiathèque Verlaine
BETA libid 1006,LIBRARY*NAME_CLASS*CURRENT,Médiathèque Verlaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 1009,LIBRARY*NAME_CLASS*SHORT,Biblioteca Comunale,,,,,,,Piazza Garibaldi 23,Colorno,,Italia,43052,+39 0521313477*,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-19,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://anagrafe.iccu.sbn.it/,,2018-02-19,Colorno: Biblioteca Comunale
BETA libid 1009,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Comunale Pier Luigi Bellon,,,,,,,,,,,,+39 0521815505,LIBRARY*PHONE_LOC*FAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://biblioteche.parma.it/SebinaOpac/Opac.do,,2018-02-19,
BETA libid 1010,LIBRARY*NAME_CLASS*SHORT,Pública,,,,,,,Largo do Colégio s/n,Ponta Delgada,,Portugal,9500-054,296 305 040,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-19,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bparpd.azores.gov.pt/bibliopac.htm,Ponta Delgada,2018-02-19,Ponta Delgada: Pública
BETA libid 1010,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Pública e Arquivo Distrital,,,,,,,,,,,,296 281 216,LIBRARY*PHONE_LOC*FAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 1011,LIBRARY*NAME_CLASS*SHORT,Casona de Tudanca,,,,,,,"Tudanca, s/n",Tudanca,Cantabria,,39555,9420729025,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3089,,,,,,,,,,,,,,,,,BETA bibid 3952,,,,,,,,,,,,,"CCPB: “La colección, reunida por José María de Cossío (1892-1977) en su Casona de Tudanca (Cantabria) a lo largo de su vida, incluye tanto materiales impresos desde el siglo XVI hasta 1977 año de su muerte. Se trata de una biblioteca personal con más de 14.000 títulos de temática variada, pero con una clara especialización en el ámbito de la literatura y la crítica literaria, como manuscritos de los principales autores de la generación de 27 y de otros autores significativos de los siglos XIX y XX. Algunos de los libros fueron heredados de sus antepasados residentes en la casa, pero en su gran mayoría fueron adquiridos por él o recibidos como regalo por los autores o editores.”",,2018-02-19,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.museosdecantabria.es/,Museos de Cantabria,2018-02-19,Tudanca: Casona de Tudanca
BETA libid 1011,LIBRARY*NAME_CLASS*CURRENT,Casona de Tudanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*EMA,casonatudanca@cantabria.es,Museos de Cantabria,2018-02-19,
BETA libid 1015,LIBRARY*NAME_CLASS*SHORT,"BM Padre Lluis Galiana / Casa Velásquez,",,,,,,,"C/ D. Tomás Valls, 16",Onteniente,Valencia,España,46870,962911955,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3090,,,,,,,,,,,,,,,,,BETA bibid 3952,,,,,,,,,,,,,"CCPBE: “Fue fundada en 1975. Está dividida en varios centros, de los cuales el que ejerce como central es la biblioteca Padre Lluis Galiana (creada en 1993). Tiene un pequeño fondo antiguo sobre todo del s. XVIII”",,2019-02-24,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,ontibiblioteca@cv.gva.es,Onteniente Ayuntamiento,2019-02-23,"Onteniente: BM Padre Lluis Galiana / Casa Velásquez,"
BETA libid 1015,LIBRARY*NAME_CLASS*CURRENT,"Biblioteca Pública Municipal Padre Lluis Galiana / Casa Velásquez,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,http://xlpv.cult.gva.es/,Onteniente Ayuntamiento,2019-02-23,
BETA libid 1017,LIBRARY*NAME_CLASS*CURRENT,Museu de Arte Sacra de Santa Maria de Arouca,,,,,,,Mosteiro de Arouca,Arouca,,Portugal,4540-101,+351 256 943 321,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3091,,,,,,,,,,,,,,,,,BETA bibid 4738,,,,,,,,,,,,,,,2019-04-15,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,museu.arte.sacra@mail.telepac.pt,Museu Arte Sacra,2019-04-15,Arouca: Museu de Arte Sacra
BETA libid 1017,LIBRARY*NAME_CLASS*SHORT,Museu de Arte Sacra,,,,,,,Largo Santa Mafalda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://www.culturanorte.pt/pt/patrimonio/mosteiro-de-santa-maria-de-arouca/,Dir. Regional de Cultura do Norte,2019-04-15,
BETA libid 1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://pt.wikipedia.org/wiki/Mosteiro_de_Arouca,Wikipedia,2019-04-15,
BETA libid 1020,LIBRARY*NAME_CLASS*CURRENT,Nasjonalbiblioteket,,,,,,,Henrik Ibsens gate 110,Oslo,,Norge,0255,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3092,,,,,,,,,,,,,,,,,BETA bibid 4653,,,,,,,,,,,,,,,2019-08-02,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,nb@nb.no,,2019-08-02,Oslo: Nasjonalbiblioteket
BETA libid 1020,LIBRARY*NAME_CLASS*TRAN,National Library of Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://en.wikipedia.org/wiki/National_Library_of_Norway,Wikipedia,2019-08-02,
BETA libid 1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://www.nb.no/en/the-national-library-of-norway/,Nasjonalbiblioteket,2019-08-02,
BETA libid 1025,LIBRARY*NAME_CLASS*SHORT,Valentiniana,,,,,,,Via Madonna delle Carceri (c/o Rotary Palace),Camerino,Macerata,Italia,62032,+39 0737 632 440,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3093,,,,,,,,,,,,,,,,,BETA bibid 8193,,,,,,,,,,,,,“A causa degli eventi sismici del 2016 la sede della biblioteca è inagibile ed i servizi sono sospesi.”,,2020-02-28,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,francesco.aquili@comune.camerino.mc.it,Comune di Camerino,2020-02-29,Camerino: Valentiniana
BETA libid 1025,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Valentiniana,,,,,,,EDIFICIO INAGIBILE - chiuso al pubblico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 8203,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*EMA,biblioteca.valentiniana@comune.camerino.mc.it,,2020-02-29,
BETA libid 1025,LIBRARY*NAME_CLASS*OTHR,Biblioteca Comunale Valentiniana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://bibliomarchesud.it/opac/library/CAMERINO%20-%20Biblioteca%20comunalę20Valentiniana/UMCBV,BiBLIOMARCHESUD,2023-11-21,
BETA libid 1031,LIBRARY*NAME_CLASS*SHORT,Comunale,,,,,,,"Biblioteca Comunale “Fantoniana” piazza del Carmine, 1",Palestrina,Roma,Italia,00036,06.9534299,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bibliotecheprenestine.it/,Bibl. Comunale Palestrina,2020-03-21,Palestrina: Comunale
BETA libid 1031,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Comunale Palestrina,,,,,,,,,,,,06.9536753,LIBRARY*PHONE_LOC*FAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,biblioteca@comune.palestrina.rm.it,Bibl. Comunale Palestrina,2020-03-21,
BETA libid 1035,LIBRARY*NAME_CLASS*SHORT,Grand Valley State U,,,,,,,"SH, 1 Campus Drive",Allendale,Michigan,Estados Unidos,49401-9403,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3095,,,,,,,,,,,,,,,,,BETA bibid 4653,,,,,,,,,,,,,,,2020-03-25,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://en.wikipedia.org/wiki/Grand_Valley_State_University#Allendale_campus_library,Wikipedia,2020-03-25,Allendale: Grand Valley State U
BETA libid 1035,LIBRARY*NAME_CLASS*CURRENT,"Grand Valley State University, Seidman House",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://www.gvsu.edu/library/,Grand Valley State Library Cat.,2020-03-25,
BETA libid 1036,LIBRARY*NAME_CLASS*SHORT,Universität,,,,,,,Innrain 52,Innsbruck,,Austria,6020,+43 512 507-0,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,LIBRARY*LIBCODE_CLASS*GW,Innsbruck ULB,,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-27,FAULHABER,2024-09-19,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.uibk.ac.at/ulb/,ULB Innsbruck,2020-03-28,Innsbruck: Universität
BETA libid 1036,LIBRARY*NAME_CLASS*CURRENT,Universitäts- und Landesbibliothek Tirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://bibsearch.uibk.ac.at/primo-explore/search?vid=UIB&lang=de_DE,ULB Innsbruck Kataloge,2020-03-28,
BETA libid 1037,LIBRARY*NAME_CLASS*SHORT,Michigan State U.,,,,,,,,East Lansing,MI,U.S.,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3096,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 8240,,,,,,,,,,,,,,,2020-03-29,FAULHABER,2024-09-19,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://magic.msu.edu/,Michigan State U. Magic Cat.,2020-03-29,East Lansing: Michigan State U.
BETA libid 1037,LIBRARY*NAME_CLASS*CURRENT,Michigan State University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://lib.msu.edu/spc/index/,Michigan State U. Special Collecions,2020-03-29,
BETA libid 1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://lib.msu.edu/,Michigan State U. Library,2020-03-29,
BETA libid 1055,LIBRARY*NAME_CLASS*SHORT,Országos Széchényi Könyvtár,,,,,,,Szent György Tér 4-5-6,Budapest,,Hungria,H-1014,(1) 224-3700,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-18,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.oszk.hu/en,Országos Széchényi Könyvtár,2021-01-18,Budapest: Országos Széchényi Könyvtár
BETA libid 1055,LIBRARY*NAME_CLASS*CURRENT,Országos Széchényi Könyvtár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,http://www.oszk.hu/en/manuscripts_reading_room,Országos Széchényi Könyvtár,2021-01-22,
BETA libid 1055,LIBRARY*NAME_CLASS*TRAN,National Széchényi Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 1058,LIBRARY*NAME_CLASS*SHORT,Universidad Veracruzana,,,,,,,Av. de las Culturas Veracruzanas No. 1,Xalapa,Veracruz,México,91090,"+ 52 (228) 8421700 ext. 12126, 12138",LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-16,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.uv.mx/dgbuv/,U. Veracruzana,2021-05-16,Xalapa: Universidad Veracruzana
BETA libid 1058,LIBRARY*NAME_CLASS*CURRENT,Unidad de Servicios Bibliotecarios y de Información Xalapa. Universidad Veracruzana,,,,,,,Zona Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://catbiblio.uv.mx/,U. Veracruzana,2021-05-16,
BETA libid 1058,,,,,,,,,Col. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 1063,LIBRARY*NAME_CLASS*CURRENT,Universitätsbibliothek Rostock,,,,,,,,Rostock,,Alemania,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faulhaber 2022-11-04: Creado para sustituir el libid 316, suprimido por descuido.",,2022-11-04,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.uni-rostock.de/,U. Rostock,2024-07-26,Rostock: Universitätsbibliothek Rostock
