Unnamed: 0,GEOID,TYPE,MONIKER / NAME,INTERNET_ADDRESS
2006,BITAGAP geoid 3252,GEOGRAPHY*TYPE*C,Concelho de Proença-a-Nova (concelho - município),
2007,BITAGAP geoid 3253,GEOGRAPHY*TYPE*C,Concelho de Vila Velha de Ródão (concelho - município),
2008,BITAGAP geoid 3254,GEOGRAPHY*TYPE*C,Concelho de Sertã (concelho - município),
2009,BITAGAP geoid 3255,GEOGRAPHY*TYPE*C,Concelho de Vila de Rei (concelho - município),
2010,BITAGAP geoid 3256,GEOGRAPHY*TYPE*C,Concelho de Alijó (concelho - município),
2011,BITAGAP geoid 3257,GEOGRAPHY*TYPE*C,Concelho de Boticas (concelho - município),
2012,BITAGAP geoid 3258,GEOGRAPHY*TYPE*C,Concelho de Chaves (concelho - município),
2013,BITAGAP geoid 3259,GEOGRAPHY*TYPE*C,Concelho de Mesão Frio (concelho - município),
2014,BITAGAP geoid 3260,GEOGRAPHY*TYPE*C,Concelho de Alandroal (concelho - município),
2015,BITAGAP geoid 3261,GEOGRAPHY*TYPE*C,Concelho de Mondim de Basto (concelho - município),
2016,BITAGAP geoid 3262,GEOGRAPHY*TYPE*C,Concelho de Montalegre (concelho - município),
2017,BITAGAP geoid 3263,GEOGRAPHY*TYPE*C,Concelho de Murça (concelho - município),
2018,BITAGAP geoid 3264,GEOGRAPHY*TYPE*C,Concelho de Peso da Régua (concelho - município),
2019,BITAGAP geoid 3265,GEOGRAPHY*TYPE*C,Concelho de Ribeira de Pena (concelho - município),
2020,BITAGAP geoid 3266,GEOGRAPHY*TYPE*C,Concelho de Sabrosa (concelho - município),
2021,BITAGAP geoid 3267,GEOGRAPHY*TYPE*C,Concelho de Santa Marta de Penaguião (concelho - município),
2022,BITAGAP geoid 3268,GEOGRAPHY*TYPE*C,Concelho de Valpaços (concelho - município),
2023,BITAGAP geoid 3269,TYPE*C,Concelho de Vila Pouca de Aguiar,
2024,BITAGAP geoid 3270,GEOGRAPHY*TYPE*C,Concelho de Vila Real (concelho - município),
2025,BITAGAP geoid 3271,TYPE*C,Concelho de Arraiolos,
2026,BITAGAP geoid 3272,GEOGRAPHY*TYPE*C,Concelho de Borba (concelho - município),
2027,BITAGAP geoid 3273,GEOGRAPHY*TYPE*C,Concelho de Estremoz (concelho - município),
2028,BITAGAP geoid 3274,GEOGRAPHY*TYPE*C,Concelho de Évora (concelho - município),
2029,BITAGAP geoid 3275,GEOGRAPHY*TYPE*C,Concelho de Montemor-o-Novo (concelho - município),
2030,BITAGAP geoid 3276,GEOGRAPHY*TYPE*C,Concelho de Mora (concelho - município),
2031,BITAGAP geoid 3277,GEOGRAPHY*TYPE*C,Concelho de Mourão (concelho - município),
2032,BITAGAP geoid 3278,GEOGRAPHY*TYPE*C,Concelho de Olivença (concelho - município),
2033,BITAGAP geoid 3279,GEOGRAPHY*TYPE*C,Concelho de Portel (concelho - município),
2034,BITAGAP geoid 3280,GEOGRAPHY*TYPE*C,Concelho de Redondo (concelho - município),
2035,BITAGAP geoid 3281,GEOGRAPHY*TYPE*C,Reguengos de Monsaraz (concelho - município),
2036,BITAGAP geoid 3282,GEOGRAPHY*TYPE*C,Concelho de Vendas Novas (concelho - município),
2037,BITAGAP geoid 3284,GEOGRAPHY*TYPE*C,Concelho de Vila Viçosa (concelho - município),
2038,BITAGAP geoid 3285,GEOGRAPHY*TYPE*C,Concelho de Alter do Chão (concelho - município),
2039,BITAGAP geoid 3286,GEOGRAPHY*TYPE*C,Concelho de Arronches (concelho - município),
2040,BITAGAP geoid 3287,GEOGRAPHY*TYPE*C,Concelho de Avis (concelho - município),
2041,BITAGAP geoid 3289,GEOGRAPHY*TYPE*C,Concelho de Castelo de Vide (concelho - município),
2042,BITAGAP geoid 3290,GEOGRAPHY*TYPE*C,Concelho de Crato (concelho - município),
2043,BITAGAP geoid 3291,GEOGRAPHY*TYPE*C,Concelho de Elvas (concelho - município),
2044,BITAGAP geoid 3292,GEOGRAPHY*TYPE*C,Concelho de Fronteira (concelho - município),
2045,BITAGAP geoid 3293,GEOGRAPHY*TYPE*C,Concelho de Gavião (concelho - município),
2046,BITAGAP geoid 3294,GEOGRAPHY*TYPE*C,Concelho de Marvão (concelho - município),
2047,BITAGAP geoid 3295,GEOGRAPHY*TYPE*C,Concelho de Monforte de Riba de Odiana (concelho - município),
2048,BITAGAP geoid 3296,GEOGRAPHY*TYPE*C,Concelho de Nisa (concelho - município),
2049,BITAGAP geoid 3297,GEOGRAPHY*TYPE*C,Concelho de Ponte de Sor (concelho - município),
2050,BITAGAP geoid 3298,GEOGRAPHY*TYPE*C,Concelho de Portalegre (concelho - município),
2051,BITAGAP geoid 3299,GEOGRAPHY*TYPE*C,Concelho de Sousel (concelho - município),
2052,BITAGAP geoid 3300,GEOGRAPHY*TYPE*C,Concelho de Aljustrel (concelho - município),
2053,BITAGAP geoid 3301,GEOGRAPHY*TYPE*C,Concelho de Alvito (concelho - município),
2054,BITAGAP geoid 3302,GEOGRAPHY*TYPE*C,Concelho de Barrancos (concelho - município),
2055,BITAGAP geoid 3303,GEOGRAPHY*TYPE*C,Concelho de Castro Verde (concelho - município),
2056,BITAGAP geoid 3305,GEOGRAPHY*TYPE*C,Concelho de Cuba (concelho - município),
2057,BITAGAP geoid 3307,GEOGRAPHY*TYPE*C,Concelho de Mértola (concelho - município),
2058,BITAGAP geoid 3308,GEOGRAPHY*TYPE*C,Concelho de Odemira (concelho - município),
2059,BITAGAP geoid 3309,GEOGRAPHY*TYPE*C,Concelho de Ourique (concelho - município),
2060,BITAGAP geoid 3310,GEOGRAPHY*TYPE*C,Concelho de Vidiqueira (concelho - município),
2061,BITAGAP geoid 3311,GEOGRAPHY*TYPE*C,Concelho de Amares (concelho - município),
2062,BITAGAP geoid 3312,GEOGRAPHY*TYPE*C,Concelho de Barcelos (concelho - município),
2063,BITAGAP geoid 3313,GEOGRAPHY*TYPE*C,Concelho de Braga (concelho - município),
2064,BITAGAP geoid 3314,GEOGRAPHY*TYPE*C,Concelho de Cabeceiras de Basto (concelho - município),
2065,BITAGAP geoid 3315,GEOGRAPHY*TYPE*C,Concelho de Celorico de Basto (concelho - município),
2066,BITAGAP geoid 3317,GEOGRAPHY*TYPE*C,Concelho de Guimarães (concelho - município),
2067,BITAGAP geoid 3318,GEOGRAPHY*TYPE*C,Concelho de Póvoa de Lanhoso (concelho - município),
2068,BITAGAP geoid 3319,GEOGRAPHY*TYPE*C,Concelho de Terras de Bouro (concelho - município),
2069,BITAGAP geoid 3320,GEOGRAPHY*TYPE*C,Concelho de Vieira do Minho (concelho - município),
2070,BITAGAP geoid 3321,GEOGRAPHY*TYPE*C,Concelho de Vila Nova de Famalicão (concelho - município),
2071,BITAGAP geoid 3322,GEOGRAPHY*TYPE*C,Concelho de Vila Verde (concelho - município),
2072,BITAGAP geoid 3323,GEOGRAPHY*TYPE*C,Concelho de Vizela (concelho - município),
2073,BITAGAP geoid 3324,GEOGRAPHY*TYPE*C,Concelho de Alfândega da Fé (concelho - município),
2074,BITAGAP geoid 3325,GEOGRAPHY*TYPE*C,Concelho de Bragança (concelho - município),
2075,BITAGAP geoid 3326,GEOGRAPHY*TYPE*C,Concelho de Carrazeda de Ansiães (concelho - município),
2076,BITAGAP geoid 3327,GEOGRAPHY*TYPE*C,Concelho de Freixo de Espada à Cinta (concelho - município),
2077,BITAGAP geoid 3328,GEOGRAPHY*TYPE*C,Concelho de Macedo de Cavaleiros (concelho - município),
2078,BITAGAP geoid 3329,GEOGRAPHY*TYPE*C,Concelho de Miranda do Douro (concelho - município),
2079,BITAGAP geoid 3330,GEOGRAPHY*TYPE*C,Concelho de Mirandela (concelho - município),
2080,BITAGAP geoid 3331,GEOGRAPHY*TYPE*C,Concelho de Mogadouro (concelho - município),
2081,BITAGAP geoid 3332,GEOGRAPHY*TYPE*C,Concelho de Torre de Moncorvo (concelho - município),
2082,BITAGAP geoid 3333,GEOGRAPHY*TYPE*C,Concelho de Vila Flor (concelho - município),
2083,BITAGAP geoid 3334,GEOGRAPHY*TYPE*C,Concelho de Vimioso (concelho - município),
2084,BITAGAP geoid 3335,GEOGRAPHY*TYPE*C,Concelho de Vinhais (concelho - município),
2085,BITAGAP geoid 3336,GEOGRAPHY*TYPE*C,Concelho de Arganil (concelho - município),
2086,BITAGAP geoid 3337,GEOGRAPHY*TYPE*C,Concelho de Cantanhede (concelho - município),
2087,BITAGAP geoid 3339,GEOGRAPHY*TYPE*C,Concelho de Figueira da Foz (concelho - município),
2088,BITAGAP geoid 3340,GEOGRAPHY*TYPE*C,Concelho de Góis (concelho - município),
2089,BITAGAP geoid 3341,GEOGRAPHY*TYPE*C,Concelho de Lousã (concelho - município),
2090,BITAGAP geoid 3342,GEOGRAPHY*TYPE*C,Concelho de Mira (concelho - município),
2091,BITAGAP geoid 3343,GEOGRAPHY*TYPE*C,Concelho de Mirando do Corvo (concelho - município),
2092,BITAGAP geoid 3344,GEOGRAPHY*TYPE*C,Concelho de Montemor-o-Velho (concelho - município),
2093,BITAGAP geoid 3345,GEOGRAPHY*TYPE*C,Concelho de Oliveira do Hospital (concelho - município),
2094,BITAGAP geoid 3346,GEOGRAPHY*TYPE*C,Concelho de Pampilhosa da Serra (concelho - município),
2095,BITAGAP geoid 3347,GEOGRAPHY*TYPE*C,Concelho de Penacova (concelho - município),
2096,BITAGAP geoid 3348,GEOGRAPHY*TYPE*C,Concelho de Penela (concelho - município),
2097,BITAGAP geoid 3349,GEOGRAPHY*TYPE*C,Concelho de Soure (concelho - município),
2098,BITAGAP geoid 3350,GEOGRAPHY*TYPE*C,Concelho de Tábua (concelho - município),
2099,BITAGAP geoid 3351,GEOGRAPHY*TYPE*C,Concelho de Vila Nova de Poiares (concelho - município),
2100,BITAGAP geoid 3352,GEOGRAPHY*TYPE*C,Concelho de Albufeira (concelho - município),
2101,BITAGAP geoid 3353,GEOGRAPHY*TYPE*C,Concelho de Alcoutim (concelho - município),
2102,BITAGAP geoid 3354,GEOGRAPHY*TYPE*C,Concelho de Aljezur (concelho - município),
2103,BITAGAP geoid 3355,GEOGRAPHY*TYPE*C,Concelho de Castro Marim (concelho - município),
2104,BITAGAP geoid 3356,GEOGRAPHY*TYPE*C,Concelho de Faro (concelho - município),
2105,BITAGAP geoid 3358,GEOGRAPHY*TYPE*C,Concelho de Lagos (concelho - município),
2106,BITAGAP geoid 3359,GEOGRAPHY*TYPE*C,Concelho de Loulé (concelho - município),
2107,BITAGAP geoid 3360,GEOGRAPHY*TYPE*C,Concelho de Monchique (concelho - município),
2108,BITAGAP geoid 3361,GEOGRAPHY*TYPE*C,Concelho de Olhão (concelho - município),
2109,BITAGAP geoid 3362,GEOGRAPHY*TYPE*C,Concelho de Portimão (concelho - município),
2110,BITAGAP geoid 3363,GEOGRAPHY*TYPE*C,Concelho de São Brás de Alportel (concelho - município),
2111,BITAGAP geoid 3364,GEOGRAPHY*TYPE*C,Concelho de Silves (concelho - município),
2112,BITAGAP geoid 3365,GEOGRAPHY*TYPE*C,Concelho de Tavira (concelho - município),
2113,BITAGAP geoid 3367,GEOGRAPHY*TYPE*C,Concelho de Vila Real de Santo António (concelho - município),
2114,BITAGAP geoid 3368,GEOGRAPHY*TYPE*C,Concelho de Aguiar da Beira (concelho - município),
2115,BITAGAP geoid 3369,GEOGRAPHY*TYPE*C,Concelho de Almeida (concelho - município),
2116,BITAGAP geoid 3370,GEOGRAPHY*TYPE*C,Concelho de Celorico da Beira (concelho - município),
2117,BITAGAP geoid 3371,GEOGRAPHY*TYPE*C,Concelho de Figueira de Castelo Rodrigo (concelho - município),
2118,BITAGAP geoid 3372,GEOGRAPHY*TYPE*C,Concelho de Fornos de Algodres (concelho - município),
2119,BITAGAP geoid 3373,GEOGRAPHY*TYPE*C,Concelho de Gouveia (concelho - município),
2120,BITAGAP geoid 3374,GEOGRAPHY*TYPE*C,Concelho da Guarda (concelho - município),
2121,BITAGAP geoid 3375,GEOGRAPHY*TYPE*C,Concelho de Manteigas (concelho - município),
2122,BITAGAP geoid 3376,GEOGRAPHY*TYPE*C,Mêda (concelho - município),
2123,BITAGAP geoid 3377,GEOGRAPHY*TYPE*C,Concelho de Pinhel (concelho - município),
2124,BITAGAP geoid 3378,GEOGRAPHY*TYPE*C,Concelho de Sabugal (concelho - município),
2125,BITAGAP geoid 3379,GEOGRAPHY*TYPE*C,Concelho de Seia (concelho - município),
2126,BITAGAP geoid 3380,GEOGRAPHY*TYPE*C,Concelho de Trancoso (concelho - município),
2127,BITAGAP geoid 3381,GEOGRAPHY*TYPE*C,Concelho de Vila Nova de Foz Côa (concelho - município),
2128,BITAGAP geoid 3382,GEOGRAPHY*TYPE*C,Concelho de Torres Vedras (concelho - município),
2129,BITAGAP geoid 3383,GEOGRAPHY*TYPE*C,Concelho de Alcobaça (concelho - município),
2130,BITAGAP geoid 3384,GEOGRAPHY*TYPE*C,Concelho de Alvalázere (concelho - município),
2131,BITAGAP geoid 3385,GEOGRAPHY*TYPE*C,Concelho de Ansião (concelho - município),
2132,BITAGAP geoid 3386,GEOGRAPHY*TYPE*C,Concelho de Batalha (concelho - município),
2133,BITAGAP geoid 3387,GEOGRAPHY*TYPE*C,Concelho de Bombarral (concelho - município),
2134,BITAGAP geoid 3388,GEOGRAPHY*TYPE*C,Concelho de Caldas da Rainha (concelho - município),
2135,BITAGAP geoid 3389,GEOGRAPHY*TYPE*C,Concelho de Castanheira de Pera (concelho - município),
2136,BITAGAP geoid 3390,GEOGRAPHY*TYPE*C,Concelho de Figueiró dos Vinhos (concelho - município),
2137,BITAGAP geoid 3391,GEOGRAPHY*TYPE*C,Concelho de Leiria (concelho - município),
2138,BITAGAP geoid 3392,GEOGRAPHY*TYPE*C,Concelho de Marinha Grande (concelho - município),
2139,BITAGAP geoid 3393,GEOGRAPHY*TYPE*C,Concelho de Nazaré (concelho - município),
2140,BITAGAP geoid 3394,GEOGRAPHY*TYPE*C,Concelho de Óbidos (concelho - município),
2141,BITAGAP geoid 3395,GEOGRAPHY*TYPE*C,Concelho de Pedrógão Grande (concelho - município),
2142,BITAGAP geoid 3397,GEOGRAPHY*TYPE*C,Concelho de Pombal (concelho - município),
2143,BITAGAP geoid 3398,GEOGRAPHY*TYPE*C,Concelho de Porto de Mós (concelho - município),
2144,BITAGAP geoid 3399,GEOGRAPHY*TYPE*C,Concelho de Vila Franca de Xira (concelho - município),
2145,BITAGAP geoid 3400,GEOGRAPHY*TYPE*C,Concelho de Sobral de Monte Agraço (concelho - município),
2146,BITAGAP geoid 3401,GEOGRAPHY*TYPE*C,Concelho de Sintra (concelho - município),
2147,BITAGAP geoid 3402,GEOGRAPHY*TYPE*C,Concelho de Oeiras (concelho - município),
2148,BITAGAP geoid 3403,GEOGRAPHY*TYPE*C,Concelho de Odivelas (concelho - município),
2149,BITAGAP geoid 3404,GEOGRAPHY*TYPE*C,Concelho de Mafra (concelho - município),
2150,BITAGAP geoid 3405,GEOGRAPHY*TYPE*C,Concelho de Lourinhã (concelho - município),
2151,BITAGAP geoid 3406,GEOGRAPHY*TYPE*C,Concelho de Loures (concelho - município),
2152,BITAGAP geoid 3408,GEOGRAPHY*TYPE*C,Concelho de Cascais (concelho - município),
2153,BITAGAP geoid 3409,GEOGRAPHY*TYPE*C,Concelho de Cadaval (concelho - município),
2154,BITAGAP geoid 3411,GEOGRAPHY*TYPE*C,Concelho de Arruda dos Vinhos (concelho - município),
2155,BITAGAP geoid 3412,GEOGRAPHY*TYPE*C,Concelho de Amadora (concelho - município),
2156,BITAGAP geoid 3413,GEOGRAPHY*TYPE*C,Concelho de Alenquer (concelho - município),
2157,BITAGAP geoid 3414,GEOGRAPHY*TYPE*C,Concelho de Alcanena (concelho - município),
2158,BITAGAP geoid 3415,GEOGRAPHY*TYPE*C,Concelho de Almeirim (concelho - município),
2159,BITAGAP geoid 3416,GEOGRAPHY*TYPE*C,Concelho de Alpiarça (concelho - município),
2160,BITAGAP geoid 3417,GEOGRAPHY*TYPE*C,Concelho de Benavente (concelho - município),
2161,BITAGAP geoid 3419,GEOGRAPHY*TYPE*C,Concelho de Chamusca (concelho - município),
2162,BITAGAP geoid 3420,GEOGRAPHY*TYPE*C,Concelho de Constância (concelho - município),
2163,BITAGAP geoid 3421,GEOGRAPHY*TYPE*C,Concelho de Coruche (concelho - município),
2164,BITAGAP geoid 3422,GEOGRAPHY*TYPE*C,Concelho de Entroncamento (concelho - município),
2165,BITAGAP geoid 3423,GEOGRAPHY*TYPE*C,Concelho de Ferreira do Zézere (concelho - município),
2166,BITAGAP geoid 3424,GEOGRAPHY*TYPE*C,Concelho de Golegã (concelho - município),
2167,BITAGAP geoid 3425,GEOGRAPHY*TYPE*C,Concelho de Mação (concelho - município),
2168,BITAGAP geoid 3426,GEOGRAPHY*TYPE*C,Concelho de Ourém (concelho - município),
2169,BITAGAP geoid 3427,GEOGRAPHY*TYPE*C,Concelho de Rio Maior (concelho - município),
2170,BITAGAP geoid 3428,GEOGRAPHY*TYPE*C,Concelho de Salvaterra de Magos (concelho - município),
2171,BITAGAP geoid 3429,GEOGRAPHY*TYPE*C,Concelho de Santarém (concelho - município),
2172,BITAGAP geoid 3430,GEOGRAPHY*TYPE*C,Concelho de Sardoal (concelho - município),
2173,BITAGAP geoid 3431,GEOGRAPHY*TYPE*C,Concelho de Tomar (concelho - município),
2174,BITAGAP geoid 3433,GEOGRAPHY*TYPE*C,Concelho de Vila Nova da Barquinha (concelho - município),
2175,BITAGAP geoid 3434,GEOGRAPHY*TYPE*C,Concelho de Sátão (concelho - município),
2176,BITAGAP geoid 3435,GEOGRAPHY*TYPE*C,Concelho de Sernancelhe (concelho - município),
2177,BITAGAP geoid 3436,GEOGRAPHY*TYPE*C,Concelho de Tabuaço (concelho - município),
2178,BITAGAP geoid 3437,GEOGRAPHY*TYPE*C,Concelho de Tarouca (concelho - município),
2179,BITAGAP geoid 3438,GEOGRAPHY*TYPE*C,Concelho de Tondela (concelho - município),
2180,BITAGAP geoid 3439,GEOGRAPHY*TYPE*C,Concelho de Vila Nova de Paiva (concelho - município),
2181,BITAGAP geoid 3440,GEOGRAPHY*TYPE*C,Concelho de Viseu (concelho - município),
2182,BITAGAP geoid 3441,GEOGRAPHY*TYPE*C,Concelho de Vouzela (concelho - município),
2183,BITAGAP geoid 3442,GEOGRAPHY*TYPE*C,Concelho de Armamar (concelho - município),
2184,BITAGAP geoid 3443,GEOGRAPHY*TYPE*C,Concelho de Carregal do Sal (concelho - município),
2185,BITAGAP geoid 3444,GEOGRAPHY*TYPE*C,Concelho de Castro Daire (concelho - município),
2186,BITAGAP geoid 3445,GEOGRAPHY*TYPE*C,Concelho de Cinfiães (concelho - município),
2187,BITAGAP geoid 3446,GEOGRAPHY*TYPE*C,Concelho de Lamego (concelho - município),
2188,BITAGAP geoid 3447,GEOGRAPHY*TYPE*C,Concelho de Moimenta da Beira (concelho - município),
2189,BITAGAP geoid 3448,GEOGRAPHY*TYPE*C,Concelho de Mortágua (concelho - município),
2190,BITAGAP geoid 3449,GEOGRAPHY*TYPE*C,Concelho de Nelas (concelho - município),
2191,BITAGAP geoid 3450,GEOGRAPHY*TYPE*C,Concelho de Oliveira de Frades (concelho - município),
2192,BITAGAP geoid 3451,GEOGRAPHY*TYPE*C,Concelho de Penalva do Castelo (concelho - município),
2193,BITAGAP geoid 3452,GEOGRAPHY*TYPE*C,Concelho de Penedono (concelho - município),
2194,BITAGAP geoid 3453,GEOGRAPHY*TYPE*C,Concelho de Resende (concelho - município),
2195,BITAGAP geoid 3454,GEOGRAPHY*TYPE*C,Concelho de Santa Comba Dão (concelho - município),
2196,BITAGAP geoid 3455,GEOGRAPHY*TYPE*C,Concelho de São João da Pesqueira (concelho - município),
2197,BITAGAP geoid 3458,GEOGRAPHY*TYPE*C,Concelho de Almada (concelho - município),
2198,BITAGAP geoid 3459,GEOGRAPHY*TYPE*C,Concelho de Barreiro (concelho - município),
2199,BITAGAP geoid 3460,GEOGRAPHY*TYPE*C,Concelho de Grândola (concelho - município),
2200,BITAGAP geoid 3461,GEOGRAPHY*TYPE*C,Concelho da Moita (concelho - município),
2201,BITAGAP geoid 3462,GEOGRAPHY*TYPE*C,Concelho de Montijo (concelho - município),
2202,BITAGAP geoid 3463,GEOGRAPHY*TYPE*C,Concelho de Palmela (concelho - município),
2203,BITAGAP geoid 3464,GEOGRAPHY*TYPE*C,Concelho de Santiago do Cacém (concelho - município),
2204,BITAGAP geoid 3465,GEOGRAPHY*TYPE*C,Concelho de Seixal (concelho - município),
2205,BITAGAP geoid 3466,GEOGRAPHY*TYPE*C,Concelho de Sesimbra (concelho - município),
2206,BITAGAP geoid 3467,GEOGRAPHY*TYPE*C,Concelho de Setúbal (concelho - município),
2207,BITAGAP geoid 3468,GEOGRAPHY*TYPE*C,Concelho de Sines (concelho - município),
2208,BITAGAP geoid 3469,GEOGRAPHY*TYPE*C,Concelho de Amarante (concelho - município),
2209,BITAGAP geoid 3471,GEOGRAPHY*TYPE*C,Concelho de Baião (concelho - município),
2210,BITAGAP geoid 3473,GEOGRAPHY*TYPE*C,Concelho de Lousada (concelho - município),
2211,BITAGAP geoid 3474,GEOGRAPHY*TYPE*C,Concelho da Maia (concelho - município),
2212,BITAGAP geoid 3475,GEOGRAPHY*TYPE*C,Concelho do Marco de Canaveses (concelho - município),
2213,BITAGAP geoid 3476,GEOGRAPHY*TYPE*C,Concelho de Matosinhos (concelho - município),
2214,BITAGAP geoid 3477,GEOGRAPHY*TYPE*C,Concelho de Paços de Ferreira (concelho - município),
2215,BITAGAP geoid 3478,GEOGRAPHY*TYPE*C,Concelho de Paredes (concelho - município),
2216,BITAGAP geoid 3480,GEOGRAPHY*TYPE*C,Concelho do Porto (concelho - município),
2217,BITAGAP geoid 3481,GEOGRAPHY*TYPE*C,Concelho de Póvoa de Varzim (concelho - município),
2218,BITAGAP geoid 3483,GEOGRAPHY*TYPE*C,Concelho de Trofa (concelho - município),
2219,BITAGAP geoid 3484,GEOGRAPHY*TYPE*C,Concelho de Valongo (concelho - município),
2220,BITAGAP geoid 3485,GEOGRAPHY*TYPE*C,Concelho de Vila do Conde (concelho - município),
2221,BITAGAP geoid 3486,GEOGRAPHY*TYPE*C,Concelho de Vila Nova de Gaia (concelho - município),
2222,BITAGAP geoid 3487,GEOGRAPHY*TYPE*X,Carreira (outra),
2223,BITAGAP geoid 3488,GEOGRAPHY*TYPE*T,Abaças,
2224,BITAGAP geoid 3489,GEOGRAPHY*TYPE*FREG,Freguesia de Folhadela (freguesia),
2225,BITAGAP geoid 3490,GEOGRAPHY*TYPE*FREG,Freguesia de Vila Real (freguesia),
2226,BITAGAP geoid 3491,GEOGRAPHY*TYPE*T,Aldeia dos Trinta,
2227,BITAGAP geoid 3492,GEOGRAPHY*TYPE*T,Santa Maria de Sabonha,
2228,BITAGAP geoid 3493,GEOGRAPHY*TYPE*T,Alcongosta,
2229,BITAGAP geoid 3494,GEOGRAPHY*TYPE*T,Soalhães,
2230,BITAGAP geoid 3495,GEOGRAPHY*TYPE*T,Cardiga,
2231,BITAGAP geoid 3496,GEOGRAPHY*TYPE*T,Alva,
2232,BITAGAP geoid 3497,GEOGRAPHY*TYPE*T,Alvassa,
2233,BITAGAP geoid 3498,GEOGRAPHY*TYPE*T,Mortágua [Viseu],
2234,BITAGAP geoid 3499,GEOGRAPHY*TYPE*T,Pala,
2235,BITAGAP geoid 3500,GEOGRAPHY*TYPE*T,Pindelo,
2236,BITAGAP geoid 3501,GEOGRAPHY*TYPE*T,Galveias,https://www.wikidata.org/wiki/Q2259257
2237,BITAGAP geoid 3502,GEOGRAPHY*TYPE*JUL,Julgado de Senhorim (julgado),
2239,BITAGAP geoid 3504,GEOGRAPHY*TYPE*T,Faragil,
2240,BITAGAP geoid 3505,GEOGRAPHY*TYPE*JUL,Julgado de Agregos (julgado),
2241,BITAGAP geoid 3506,TYPE*JUL,Julgado de Entre Homem e Cávado,
2242,BITAGAP geoid 3507,GEOGRAPHY*TYPE*COU,Couto de Róias (couto),
2243,BITAGAP geoid 3508,GEOGRAPHY*TYPE*JUL,Julgado de Antuã (julgado),
2244,BITAGAP geoid 3509,GEOGRAPHY*TYPE*T,Salreu,https://www.wikidata.org/wiki/Q2259873
2245,BITAGAP geoid 3510,GEOGRAPHY*TYPE*T,Fornos,
2246,BITAGAP geoid 3511,GEOGRAPHY*TYPE*JUL,Julgado de Caria (julgado),
2247,BITAGAP geoid 3512,GEOGRAPHY*TYPE*T,Telheiras,
2248,BITAGAP geoid 3513,GEOGRAPHY*TYPE*I,São Martinho de Celorico da Beira (igreja - sé),
2249,BITAGAP geoid 3514,GEOGRAPHY*TYPE*T,Madalena,
2250,BITAGAP geoid 3515,GEOGRAPHY*TYPE*Z,Paróquia de Duas Igrejas (paróquia),
2251,BITAGAP geoid 3516,GEOGRAPHY*TYPE*T,Vilar dos Mouros,
2252,BITAGAP geoid 3517,GEOGRAPHY*TYPE*T,Canas de Senhorim,https://www.wikidata.org/wiki/Q74854
2253,BITAGAP geoid 3518,GEOGRAPHY*TYPE*JUL,Julgado de Gondomar (julgado),
2254,BITAGAP geoid 3520,GEOGRAPHY*TYPE*T,Peraboa,
2255,BITAGAP geoid 3521,GEOGRAPHY*TYPE*T,Alvarelhos,
2256,BITAGAP geoid 3522,GEOGRAPHY*TYPE*T,Soveroso,
2257,BITAGAP geoid 3523,GEOGRAPHY*TYPE*FREG,Salvador de Pereira (freguesia),
2258,BITAGAP geoid 3524,GEOGRAPHY*TYPE*T,Lordosa,
2259,BITAGAP geoid 3525,GEOGRAPHY*TYPE*T,Sobrado,
2260,BITAGAP geoid 3526,GEOGRAPHY*TYPE*T,Soveral,
2261,BITAGAP geoid 3527,GEOGRAPHY*TYPE*HON,Frazão (honra),
2262,BITAGAP geoid 3529,GEOGRAPHY*TYPE*JUL,Julgado e terra de Santa Cruz de Riba Tâmega (julgado),
2263,BITAGAP geoid 3530,GEOGRAPHY*TYPE*T,Vila Caiz,
2264,BITAGAP geoid 3531,GEOGRAPHY*TYPE*T,Cortiços,
2265,BITAGAP geoid 3533,GEOGRAPHY*TYPE*JUL,Julgado de Segadães (julgado),
2266,BITAGAP geoid 3534,GEOGRAPHY*TYPE*T,Amorim,
2267,BITAGAP geoid 3535,GEOGRAPHY*TYPE*T,Ferreiros [de Lanhoso],
2268,BITAGAP geoid 3536,GEOGRAPHY*TYPE*JUL,Julgado de Lanhoso (julgado),
2269,BITAGAP geoid 3537,GEOGRAPHY*TYPE*T,Canidelo,
2270,BITAGAP geoid 3538,GEOGRAPHY*TYPE*T,Vale Longo,
2271,BITAGAP geoid 3539,GEOGRAPHY*TYPE*FREG,Freguesia de Barcos (freguesia),https://www.wikidata.org/wiki/Q807972
2272,BITAGAP geoid 3540,GEOGRAPHY*TYPE*T,Eira Vedra,
2273,BITAGAP geoid 3541,TYPE*T,Gemeses,
2274,BITAGAP geoid 3542,GEOGRAPHY*TYPE*T,Tavares ['a par de Coimbra'],
2275,BITAGAP geoid 3543,GEOGRAPHY*TYPE*T,Vale de Paço,
2276,BITAGAP geoid 3544,GEOGRAPHY*TYPE*T,Ladário,
2277,BITAGAP geoid 3545,GEOGRAPHY*TYPE*T,Ázere,
2278,BITAGAP geoid 3546,GEOGRAPHY*TYPE*T,Oriola,
2279,BITAGAP geoid 3547,GEOGRAPHY*TYPE*MOR,Morgado de Quarteira (morgado),
2280,BITAGAP geoid 3548,GEOGRAPHY*TYPE*T,Almalaguês,
2281,BITAGAP geoid 3549,GEOGRAPHY*TYPE*T,Asseiceira,
2282,BITAGAP geoid 3550,GEOGRAPHY*TYPE*T,Seixas,
2283,BITAGAP geoid 3551,GEOGRAPHY*TYPE*T,Cavadoude,
