qid,Les,ItemDescription
https://database.factgrid.de/entity/Q347685,Esplús,
https://database.factgrid.de/entity/Q347686,Espolla,
https://database.factgrid.de/entity/Q347687,Esponellà,
https://database.factgrid.de/entity/Q347688,"Esporiz, Monterroso",
https://database.factgrid.de/entity/Q347689,Esporles,
https://database.factgrid.de/entity/Q347690,"Esposende, Cenlle",
https://database.factgrid.de/entity/Q347691,"Esposende, Ribadavia",
https://database.factgrid.de/entity/Q347692,Espot,
https://database.factgrid.de/entity/Q347693,Espronceda,
https://database.factgrid.de/entity/Q347694,Espuña,
https://database.factgrid.de/entity/Q347695,Esquivias,
https://database.factgrid.de/entity/Q347696,Establés,
https://database.factgrid.de/entity/Q347697,"Estacas, Cuntis",
https://database.factgrid.de/entity/Q347698,Estada,
https://database.factgrid.de/entity/Q347699,Estadilla,
https://database.factgrid.de/entity/Q347700,Estamariu,
https://database.factgrid.de/entity/Q347701,Estaràs,
https://database.factgrid.de/entity/Q347702,"Estás, Tomiño",
https://database.factgrid.de/entity/Q347704,Esteiro,
https://database.factgrid.de/entity/Q347703,"Esteiro, Cedeira",
https://database.factgrid.de/entity/Q347705,Estella-Lizarra,
https://database.factgrid.de/entity/Q347706,Estellencs,
https://database.factgrid.de/entity/Q347708,Estepa,
https://database.factgrid.de/entity/Q347707,Estepa de San Juan,
https://database.factgrid.de/entity/Q347709,Estépar,
https://database.factgrid.de/entity/Q347710,Estepona (Málaga),
https://database.factgrid.de/entity/Q347711,Estercuel,
https://database.factgrid.de/entity/Q347712,Esteribar,
https://database.factgrid.de/entity/Q347713,Esterri d'Àneu,
https://database.factgrid.de/entity/Q347714,Esterri de Cardós,
https://database.factgrid.de/entity/Q347715,"Estevesiños, Monterrei",
https://database.factgrid.de/entity/Q347716,Estivella,
https://database.factgrid.de/entity/Q347717,Estollo,
https://database.factgrid.de/entity/Q347718,Estopiñán del Castillo,
https://database.factgrid.de/entity/Q347719,"Estorde, Toba, Cee",
https://database.factgrid.de/entity/Q347720,Estraxiz (Santiago),
https://database.factgrid.de/entity/Q347721,Estremera,
https://database.factgrid.de/entity/Q347722,Estriégana,
https://database.factgrid.de/entity/Q347723,Estubeny,
https://database.factgrid.de/entity/Q347724,Etayo,
https://database.factgrid.de/entity/Q347725,Etulain,
https://database.factgrid.de/entity/Q347726,Etxalar,
https://database.factgrid.de/entity/Q347727,Etxarri Aranatz,
https://database.factgrid.de/entity/Q347728,Etxauri,
https://database.factgrid.de/entity/Q347729,Etxebarri,
https://database.factgrid.de/entity/Q347730,Etxebarria,
https://database.factgrid.de/entity/Q347731,Eulate,
https://database.factgrid.de/entity/Q347732,Ézaro,
https://database.factgrid.de/entity/Q347733,Ezcabarte,
https://database.factgrid.de/entity/Q347734,Ezcaray,
https://database.factgrid.de/entity/Q347735,Ezcároz – Ezkaroze,
https://database.factgrid.de/entity/Q347736,Ezkio-Itsaso,
https://database.factgrid.de/entity/Q347737,Ezkurra,
https://database.factgrid.de/entity/Q347738,Ezprogui,
https://database.factgrid.de/entity/Q347739,Fabal,
https://database.factgrid.de/entity/Q347740,Fabara,
https://database.factgrid.de/entity/Q347741,Fabero,
https://database.factgrid.de/entity/Q347742,"Facha, Antas de Ulla",
https://database.factgrid.de/entity/Q347743,Faedo,
https://database.factgrid.de/entity/Q347744,Faéu,
https://database.factgrid.de/entity/Q347745,Fafián (San Xoán),
https://database.factgrid.de/entity/Q347746,"Fafián, Rodeiro",
https://database.factgrid.de/entity/Q347747,Fáfilas,
https://database.factgrid.de/entity/Q347748,Fageca,
https://database.factgrid.de/entity/Q347749,Fago,
https://database.factgrid.de/entity/Q347750,Falces,
https://database.factgrid.de/entity/Q347751,Falset,
https://database.factgrid.de/entity/Q347752,Famorca,
https://database.factgrid.de/entity/Q347753,Fanlo,
https://database.factgrid.de/entity/Q347754,Fano,
https://database.factgrid.de/entity/Q347755,Fanoi,
https://database.factgrid.de/entity/Q347756,Fanzara,
https://database.factgrid.de/entity/Q347757,"Fao, Touro",
https://database.factgrid.de/entity/Q347758,Faraján,
https://database.factgrid.de/entity/Q347759,Faramontanos de Tábara,
https://database.factgrid.de/entity/Q347760,Faramontaos (San Salvador),
https://database.factgrid.de/entity/Q347761,Faramontaos (San Xes),
https://database.factgrid.de/entity/Q347762,Faramontaos (Santa María),
https://database.factgrid.de/entity/Q347763,"Faramontaos, Carballeda de Avia",
https://database.factgrid.de/entity/Q347764,"Farbán, Sarria",
https://database.factgrid.de/entity/Q347765,Fariza,
https://database.factgrid.de/entity/Q347766,Farlete,
https://database.factgrid.de/entity/Q347768,Farnadeiros (San Pedro),
https://database.factgrid.de/entity/Q347767,Farnadeiros (San Pedro),
https://database.factgrid.de/entity/Q347769,"Faro, Viveiro",
https://database.factgrid.de/entity/Q347770,Farrera,
https://database.factgrid.de/entity/Q347771,Fasnia,
https://database.factgrid.de/entity/Q347772,Fastias,
https://database.factgrid.de/entity/Q347773,Faura,
https://database.factgrid.de/entity/Q347774,Fauste,
https://database.factgrid.de/entity/Q347775,Favara,
https://database.factgrid.de/entity/Q347776,Fayón,
https://database.factgrid.de/entity/Q347777,Fazouro (Santiago),
https://database.factgrid.de/entity/Q347778,"Feá, Toén",
https://database.factgrid.de/entity/Q347779,Feás (San Miguel),
https://database.factgrid.de/entity/Q347780,Feás (San Pedro),
https://database.factgrid.de/entity/Q347781,"Feás, Boborás",
https://database.factgrid.de/entity/Q347782,"Feás, Cariño",
https://database.factgrid.de/entity/Q347783,"Feces de Abaixo, Verín",
https://database.factgrid.de/entity/Q347784,"Feces de Cima, Verín",
https://database.factgrid.de/entity/Q347785,Fecha (San Xoán),
https://database.factgrid.de/entity/Q347786,Fechas,
https://database.factgrid.de/entity/Q347787,Felanitx,
https://database.factgrid.de/entity/Q347788,Feleches,
https://database.factgrid.de/entity/Q347789,Felgueras,
https://database.factgrid.de/entity/Q347790,Felguerina,
https://database.factgrid.de/entity/Q347791,Felix,
https://database.factgrid.de/entity/Q347792,Felmil (Santiago),
https://database.factgrid.de/entity/Q347793,Felpós,
https://database.factgrid.de/entity/Q347794,Fene,
https://database.factgrid.de/entity/Q347795,Fene,
https://database.factgrid.de/entity/Q347796,Fenolleda,
https://database.factgrid.de/entity/Q347797,Fente (San Martiño),
https://database.factgrid.de/entity/Q347798,Férez,
https://database.factgrid.de/entity/Q347799,Feria,
https://database.factgrid.de/entity/Q347800,Fermoselle,
https://database.factgrid.de/entity/Q347801,Fernán Caballero,
https://database.factgrid.de/entity/Q347802,Fernán Núñez,
https://database.factgrid.de/entity/Q347809,Ferreira,
https://database.factgrid.de/entity/Q347810,Ferreira,
https://database.factgrid.de/entity/Q347803,Ferreira (Santalla),
https://database.factgrid.de/entity/Q347804,Ferreira de Negral,
https://database.factgrid.de/entity/Q347805,"Ferreira de Pallares, Guntín",
https://database.factgrid.de/entity/Q347806,"Ferreira, Coristanco",
https://database.factgrid.de/entity/Q347807,"Ferreira, O Valadouro",
https://database.factgrid.de/entity/Q347808,"Ferreira, San Sadurniño",
https://database.factgrid.de/entity/Q347811,Ferreiravella (San Xillao),
https://database.factgrid.de/entity/Q347812,Ferreirela,
https://database.factgrid.de/entity/Q347813,"Ferreiroa, Agolada",
https://database.factgrid.de/entity/Q347814,Ferreiros (parroquia),
https://database.factgrid.de/entity/Q347815,Ferreiros (San Pedro),
https://database.factgrid.de/entity/Q347816,Ferreiros (San Sadurniño),
https://database.factgrid.de/entity/Q347817,Ferreiros (San Salvador),
https://database.factgrid.de/entity/Q347818,Ferreirós de Valboa,
https://database.factgrid.de/entity/Q347819,"Ferreiros, Paradela",
https://database.factgrid.de/entity/Q347820,"Ferreiros, Pol",
https://database.factgrid.de/entity/Q347821,"Ferreirós, Vila de Cruces",
https://database.factgrid.de/entity/Q347822,Ferreras de Abajo,
https://database.factgrid.de/entity/Q347823,Ferreras de Arriba,
https://database.factgrid.de/entity/Q347824,Ferreries,
https://database.factgrid.de/entity/Q347825,Ferreros,
https://database.factgrid.de/entity/Q347827,Ferreruela,
https://database.factgrid.de/entity/Q347826,Ferreruela de Huerva,
https://database.factgrid.de/entity/Q347828,"Ferroi, Guntín",
https://database.factgrid.de/entity/Q84887,Ferrol,
https://database.factgrid.de/entity/Q347829,Ferroñes,
https://database.factgrid.de/entity/Q347830,"Fiestras, Silleda",
https://database.factgrid.de/entity/Q347831,Figareo,
https://database.factgrid.de/entity/Q347832,Figaró-Montmany,
https://database.factgrid.de/entity/Q347834,Fígols,
https://database.factgrid.de/entity/Q347833,Fígols i Alinyà,
https://database.factgrid.de/entity/Q347836,Figueiras,
https://database.factgrid.de/entity/Q347835,"Figueiras, Santiago de Compostela",
https://database.factgrid.de/entity/Q347837,"Figueiredo, Paderne de Allariz",
https://database.factgrid.de/entity/Q347838,Figueirido,
https://database.factgrid.de/entity/Q347839,"Figueiró, Tomiño",
https://database.factgrid.de/entity/Q347843,Figueiroá,
https://database.factgrid.de/entity/Q347840,Figueiroa (San Martiño),
https://database.factgrid.de/entity/Q347841,"Figueiroa, Arzúa",
https://database.factgrid.de/entity/Q347842,"Figueiroá, Paderne de Allariz",
https://database.factgrid.de/entity/Q347844,"Figueredo, Oza-Cesuras",
https://database.factgrid.de/entity/Q347845,Figueres,
https://database.factgrid.de/entity/Q347846,Figueroa (San Miguel),
https://database.factgrid.de/entity/Q347847,Figuerola del Camp,
https://database.factgrid.de/entity/Q347848,Figueroles,
https://database.factgrid.de/entity/Q347849,Figueruela de Arriba,
https://database.factgrid.de/entity/Q347850,Figueruelas,
https://database.factgrid.de/entity/Q347851,Filgueira (parroquia),
https://database.factgrid.de/entity/Q347852,Filgueira de Barranca (San Pedro),
https://database.factgrid.de/entity/Q347853,"Filgueira de Traba, Oza-Cesuras",
https://database.factgrid.de/entity/Q347854,"Filgueira, Lalín",
https://database.factgrid.de/entity/Q347855,"Filgueira, Palas de Rei",
https://database.factgrid.de/entity/Q347856,Fiñana,
https://database.factgrid.de/entity/Q347857,"Fines, Andalusia",
https://database.factgrid.de/entity/Q347858,Finestrat,
https://database.factgrid.de/entity/Q347859,"Fiolleda, Monforte de Lemos",
https://database.factgrid.de/entity/Q347860,"Fiolledo, Salvaterra de Miño",
https://database.factgrid.de/entity/Q347861,Fión,
https://database.factgrid.de/entity/Q347862,"Fiopáns, A Baña",
https://database.factgrid.de/entity/Q347863,Fíos,
https://database.factgrid.de/entity/Q347864,"Firgas, Las Palmas",
https://database.factgrid.de/entity/Q347865,"Fiscal, Huesca",
https://database.factgrid.de/entity/Q347867,Fisterra,
https://database.factgrid.de/entity/Q347866,"Fisterra, Fisterra",
https://database.factgrid.de/entity/Q347868,"Fisteus, Curtis",
https://database.factgrid.de/entity/Q347869,"Fisteus, Quiroga",
https://database.factgrid.de/entity/Q347870,Fitero,
https://database.factgrid.de/entity/Q347871,"Fitoiro, Chandrexa de Queixa",
https://database.factgrid.de/entity/Q347872,"Fiz de Rozas, Portomarín",
https://database.factgrid.de/entity/Q347873,Flaçà,
https://database.factgrid.de/entity/Q347874,Flariz,
https://database.factgrid.de/entity/Q347875,Flix,
https://database.factgrid.de/entity/Q347876,Flores de Ávila,
https://database.factgrid.de/entity/Q347877,Florida de Liébana,
https://database.factgrid.de/entity/Q347878,Fofe (San Miguel),
https://database.factgrid.de/entity/Q347879,Fogars de la Selva,
https://database.factgrid.de/entity/Q347880,Fogars de Montclús,
https://database.factgrid.de/entity/Q347881,Foilebar (Santa María),
https://database.factgrid.de/entity/Q347882,Foios,
https://database.factgrid.de/entity/Q347883,Foixà,
https://database.factgrid.de/entity/Q347884,Foldada,
https://database.factgrid.de/entity/Q347886,Folgosa,
https://database.factgrid.de/entity/Q347885,Folgosa (San Martiño),
https://database.factgrid.de/entity/Q347887,Folgoso (Santiago),
https://database.factgrid.de/entity/Q347888,Folgoso (Santiago),
https://database.factgrid.de/entity/Q347889,Folgoso de la Ribera,
https://database.factgrid.de/entity/Q347891,Folgoso do Courel,
https://database.factgrid.de/entity/Q347890,Folgoso do Courel (Santa María),
https://database.factgrid.de/entity/Q347892,"Folgoso, Abegondo",
https://database.factgrid.de/entity/Q347893,"Folgoso, Cerdedo-Cotobade",
https://database.factgrid.de/entity/Q347894,"Folgoso, Sobrado",
https://database.factgrid.de/entity/Q347895,"Folgueira, Outeiro de Rei",
https://database.factgrid.de/entity/Q347896,Folgueirarrubia,
https://database.factgrid.de/entity/Q347897,Folgueiras (Santa Eufemia),
https://database.factgrid.de/entity/Q347899,Folgueras,
https://database.factgrid.de/entity/Q347898,Folgueras,
https://database.factgrid.de/entity/Q347900,Folgueroles,
https://database.factgrid.de/entity/Q347901,"Folladela, Melide",
https://database.factgrid.de/entity/Q347902,Folledo,
https://database.factgrid.de/entity/Q347903,Folquer,
https://database.factgrid.de/entity/Q347904,Fombellida,
https://database.factgrid.de/entity/Q347905,Fombuena,
https://database.factgrid.de/entity/Q347906,"Fomiñá, A Pastoriza",
https://database.factgrid.de/entity/Q347907,Fompedraza,
https://database.factgrid.de/entity/Q347908,Foncea,
https://database.factgrid.de/entity/Q347909,"Foncuberta, Maceda",
https://database.factgrid.de/entity/Q347910,Fondarella,
https://database.factgrid.de/entity/Q347911,Fondón,
https://database.factgrid.de/entity/Q347912,Fonelas,
https://database.factgrid.de/entity/Q347916,Fonfría,
https://database.factgrid.de/entity/Q347915,Fonfría,
https://database.factgrid.de/entity/Q347913,Fonfría (Fonsagrada),
https://database.factgrid.de/entity/Q347914,"Fonfría, Pedrafita do Cebreiro",
https://database.factgrid.de/entity/Q347917,Fonollosa,
https://database.factgrid.de/entity/Q347918,Fonsagrada,
https://database.factgrid.de/entity/Q347919,Font-rubí,
https://database.factgrid.de/entity/Q347920,Fontanals de Cerdanya,
https://database.factgrid.de/entity/Q347921,Fontanar,
https://database.factgrid.de/entity/Q347922,Fontanarejo,
https://database.factgrid.de/entity/Q347923,Fontanares,
https://database.factgrid.de/entity/Q347924,Fontanars dels Alforins,
https://database.factgrid.de/entity/Q347925,Fontaneira,
https://database.factgrid.de/entity/Q347926,Fontanilles,
https://database.factgrid.de/entity/Q347927,Fontao (San Bartolomeu),
https://database.factgrid.de/entity/Q347928,"Fontao, Sarria",
https://database.factgrid.de/entity/Q347929,"Fontao, Vila de Cruces",
https://database.factgrid.de/entity/Q347930,Fontarón,
https://database.factgrid.de/entity/Q347931,Fontcoberta,
https://database.factgrid.de/entity/Q347933,Fonte,
